C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C=C)(F)F)(F)F)(F)F)(F)F,0.36
c12c(c3c(s2)cccc3)ccc2c1cccc2,0.53
O(C)c1cc(C=O)ccc1O,0.93
C(=O)(O)c1c(N(=O)=O)cccc1,2.19
C(#N)[C@H]1c2c(CCN1CC(F)(F)F)cccc2,-0.22
C(=O)(OCC(F)(F)F)/C=C\C(=O)OCC(F)(F)F,2.06
O=C1c2c(C(=O)C=C1F)cn(c2)C,2.28
C(=N\c1ccccc1)/c1ccccc1,1.06
c12c(cc3c(c1)cccc3)cccc2O,0.96
C\1(=C/c2ccc(cc2)Cl)/C(=O)OC(=N1)C,1.79
Oc1c(O)c(O)c(c(c1O)O)O,0.06
CC1=C(C)S/C(=C/2\SC(=C(S2)C)C)/S1,0.28
S(=O)(=O)(C(F)(F)F)[N]S(=O)(=O)C(F)(F)F,-0.72
Fc1c(F)c(F)c(c(c1F)F)F,1.08
N(c1ccccc1)c1ccccc1,-0.43
c12c(c3c(s2)cccc3)[nH]c2c1[CH][CH]C=C2,4.49
C(=O)(O)c1c(F)c(F)c(c(c1F)F)F,1.44
N1(c2ccc(cc2)OC)C(=O)C=CC1=O,1.95
c1(Sc2ccc(cc2)N)ccc(cc1)N,-0.36
Nc1c2c(cc3c(c2)cccc3)ccc1,0.86
C(=C\C(C)(C)C)/C(=O)C(C)(C)C,0.74
[Si](CCCN)(OC)(OC)OC,-0.82
N(=O)(=O)C1=CC(=N)C=CC1=O,3.00
C(CC(=O)N1CCCC1)c1cc(OC)ccc1,-0.58
C(=O)(NC(=O)OCC(Cl)(Cl)Cl)c1ccccc1,2.37
Clc1c(O)ccc(c1)Cl,1.58
C(C(=O)OCC)(CCC#N)CCC#N,-0.11
S(=O)(=O)(N1C(=O)CCCC1)c1ccc(cc1)C,1.55
Fc1ccc(cc1)n1c(nnn1)c1ccccc1,0.89
[C@H](C(=O)OCC)(SCCCCCCC)F,0.82
N(=O)(=O)c1c(O)c(N(=O)=O)ccc1,2.56
C(Nc1ccccc1)c1ccccc1,-0.40
Nc1ccccc1.O(C)c1c(N)cccc1,-0.43
C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)(F)c1ccc(cc1)C#N,1.23
Fc1c(F)cc(c(c1)F)F,0.33
N(=[N])c1ccc(cc1)OC.[Cl],3.44
S([C@]1(F)C(=O)CCCC1)c1ccccc1,1.47
[C@H](CC=C)(O)c1c(N(=O)=O)cccc1,1.97
O=C1c2c(C(=O)N1O)cccc2,1.84
C(CC(=O)Cl)CCCCC(=O)Cl,1.63
C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)c1ccc(cc1)C#N,0.79
Clc1c2c(c(c(c1Cl)Cl)Cl)C(=O)OC2=O,2.35
Clc1cc(Cl)cc(c1)Cl,1.27
Nc1c(Cl)cccc1Cl,1.35
P(=O)(O)(O)c1ccccc1,0.34
Clc1nc(Cl)nc(n1)Cl,1.61
Oc1c2c(c(cc1)O)cccc2,0.37
C(=O)(C=C)NC.C(=O)(N(C)C)C=C,0.74
S(C#N)c1cc(C)c(cc1)O,1.32
[C@H](SCC(F)(F)F)(OC)c1ccccc1,1.43
C(=O)(OC)c1c(Cl)cccc1,0.89
C(=O)(O)[C@@H]1CC[C@H](C=C1)C(=O)O,-0.05
[S@]([CH2])(c1ccc(cc1)[S@](=O)C)c1ccccc1,0.69
S(CCCC)(OCC)([O])[O],-0.81
Fc1c(F)c(F)c(cc1F)F,0.89
[C@H](C(=O)OCC)(O)c1ccccc1,0.08
Sc1c(Cl)ccc(c1)Cl,1.41
CC1=C(C)C(=O)C(=C(C1=O)C)C,2.35
N(C(C#N)(C)C)c1nc(NCC)nc(n1)Cl,0.61
COc1cccc(c1)N(=O)=O,1.90
c1(cc(ccc1)N)NC(=O)C,-0.34
c12c(c3c(cc1cccc2)cccc3)C=O,1.71
ClC1(Cl)C(C1)(c1ccccc1)c1ccccc1,1.74
O=[S@]1c2c(N(c3c1cccc3)C)ccc(c2)N(=O)=O,2.04
S(=O)(C(C)(C)C)C(C)(C)C,-0.92
C(C#N)(C#N)c1ccc(cc1)N(=O)=O,2.26
[Si](C)(C)(C)N1C(=O)OCC1,-0.67
FC1=Cc2c(CC1)n1c(c3c2cccc3)nnn1,0.93
[C@](CC=C)(C)(O)c1ccccc1,-0.58
N(CC(F)(F)F)([C@@H](C#N)C)c1ccccc1,-0.46
C12=C(C(=O)C3=C(C1=O)CC3)CC2,2.72
O(c1c(Cl)cc(cc1)Cl)c1c(O)cc(cc1)Cl,1.20
Cn1ccc(=c2ccn(cc2)C)cc1,-0.35
c1(c2ccccc2)cc(c(cc1)Cl)Cl,0.54
N(C(=O)OCC)C1CCCCC1,-0.96
Fc1c(F)c(F)ccc1F,0.67
C(=S)(Nc1ccccc1)c1cccnc1,1.51
[C@@]12(ON([C@H](CC1)CC2)C=O)C,-0.88
N(C(=O)CCc1ccccc1)C1CCCC1,-0.58
O=C1c2c(C(=O)C=C1NCC(=O)O)cccc2,2.21
C(=O)(O)[C@H]1c2c3c([C@@H]1C(=O)O)cccc3ccc2,0.50
Cc1c2c(c(c3c1cccc3)C)cccc2,0.91
P(OCC)(OCC)OCC,-0.47
S(C(=O)C(=O)Sc1ccccc1)c1ccccc1,2.01
O(C1=CCC=CC1)C1=CCC=CC1,-0.88
Cl[O].[O].[O].[O].C(C)N1[C]2C(=CC=C1)C=CC=C2,2.03
C(=O)(C)c1cc(Cl)c(cc1)Cl,1.24
C(=O)([C@H](O)c1ccccc1)N1[C@H](C)CCC1=O,0.71
O(C(C)(C)C)C(=O)OC(=O)OC(C)(C)C,-0.79
C(c1ccccc1)(c1ccccc1)c1ccccc1,-0.27
C(C(F)(F)F)N1c2c(CC[C@H]1C#N)cccc2,0.27
C(N(C(=O)OCC)C)c1ccccc1,-0.46
C12=NCCCN1CCCCC2,-0.89
CC1(C)Oc2c(O1)cc1c(c2)OC(O1)(C)C,-0.46
C(=N\Nc1ccccc1)/c1ccc(cc1)OC,0.41
C(=O)(CCC(=O)C)CCCCC,0.29
O(C)[C@H]1c2c(cc(cc2)OC)CCC1,-0.64
[N]([N]c1ccc(cc1)OC)[C@H]1C(=NNC1=O)N,1.53
S([C@@H]1C(=O)CCCC1)c1ccccc1,1.36
N(CC)c1ccc(cc1)NCC,-0.68
c1(cc(c(cc1)OC)N)N(=O)=O,1.84
C(C(C)C)c1ccc(cc1)[C@@H](C)Cl,2.31
C[C]1[CH][C]2[CH][C]([CH]1)CCc1cc(CC2)ccc1,3.59
S(=O)(=O)(/C(=C(/S(=O)(=O)c1ccc(cc1)C)\Cl)/Cl)c1ccc(cc1)C,2.16
Nc1c2c(c(cc1)c1c3c(c(cc1)N)cccc3)cccc2,0.23
C(C(F)(F)F)(Cl)(Cl)Cl,2.49
C(C(=O)O)(C(=O)O)c1cccs1,0.39
N(C#N)(c1ccccc1)c1ccccc1,0.03
Nc1c2c(cc(cc2O)S([O])([O])O)cc(c1)S([O])([O])O,1.28
C(SCC(=O)OCC)c1ccccc1,0.82
C(N(=O)=O)c1c(OC)ccc(c1)OC,1.64
[C@H](C(SN=O)(C)C)(NC(=O)C)C(=O)O,2.29
C(C(F)(F)F)N1c2c(CCC1)cccc2,-0.82
C1(=[S]C=CS1)/C=C/C1=[S]C=CS1,0.42
c12c3C4=Cc1cccc2ccc3[CH][CH]C=C4,1.47
O[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3,-0.90
O=C1N(c2c(C1)cccc2)c1c(Cl)cccc1Cl,1.24
[C@H](Sc1ccccc1)(C(F)(F)F)c1ccccc1,1.34
S(=O)(=O)(c1c(O)c(C#N)c(c(c1)O)C#N)c1ccccc1,2.01
c12c3c([nH]c1cccc2)cccc3,0.10
c1([P][CH]N(C)C)ccccc1,0.39
C(C)(C)(C)C1=NN=C([C@@H](C1=O)N)SC,1.91
C(=C1CCCC1)c1ccccc1,0.03
Clc1cc2c(cc1)[nH]nn2,0.78
C(N)(c1ccccc1)c1ccccc1,-0.40
c12c(ccc(c2)C)cccc1C,0.26
C(=O)(/C(=N/N(C)c1ccccc1)/C#N)c1ccccc1,1.81
C(C(C(F)F)(F)F)(C(C(=O)O)(F)F)(F)F,1.05
S(=O)(=O)(c1ccc(cc1)N(=O)=O)c1ccccc1,2.37
O=C1c2c(ccc(c2C(=O)c2c1cccc2)N)c1c2c(C(=O)c3c(C2=O)cccc3)c(cc1)N,1.98
O=C1c2c(cn(c2)C)C(=O)C=C1,2.16
O=c1n2n(c(=O)n1c1ccccc1)[C@@H]1C[C@H]2C=C1,2.26
P(=O)(O[C@@H](C(=O)C)c1ccccc1)(OCC)OCC,2.28
[C@H]12c3c(CC[C@H]1CCCC2)cccc3,-0.66
C(CC=C)c1c2c(ccc1)cccc2,0.31
O=c1n2n(c(=O)n1c1ccccc1)[C@H]1[C@H]([C@@H]2C=C1)O,2.10
[C@](CCC=C(C)C)(C=C)(C)O,-0.66
O=c1n(c(=O)nc(n1C)N(C)C)C1CCCCC1,0.45
[CH](N(C(C)(C)C)[O])c1ccccc1,0.69
C([C@@H]1N(C(=O)C)C(=O)OC1)c1ccccc1,0.14
c1(c(cc(cc1)OC)N)OC,-0.73
O=C1[C@H]2[C@@H](CCC1)CCCC2,-0.09
C(C(=O)O)(O)(c1ccccc1)c1ccccc1,0.33
S(=O)(=O)(C(C)(C)C)c1ccccn1,0.82
C(=CCl)(c1ccccc1)c1ccccc1,0.68
O(P(OC)(OC)[S])c1cc(C)c(cc1)SC,0.69
C(=O)(Cl)c1c(C(=O)Cl)cccc1,2.04
C(=O)(C(C)(C)C)c1ccccc1,0.91
C(#Cc1ccccc1)C1CCCCC1,0.11
C(S(=O)(=O)N)CCCCS(=O)(=O)N,-0.42
C(=C\[C@@H](CC=C)O)/c1ccccc1,0.48
C(#CSCCC)SCCC,0.49
C(C)(C)(C)C1=NN=C([C@@H](C1=O)N)C,1.91
[N](c1ccc(cc1)[NH])c1ccccc1,2.07
c1(c2c(cc3c1cccc3)cccc2)N(=O)=O,2.05
O=c1c2c(oc(c1)c1cc(O)c(cc1)O)cc(cc2O)O,1.20
C(=O)c1c2c3c4c(cc2)cccc4ccc3cc1,1.53
S(c1ccc(cc1)[S@](=O)C)c1ccccc1,0.64
C(NC(=O)OCC)C1CCCCC1,-0.77
C(=O)(/C(=N/Nc1cc(C)ccc1)/C#N)c1ccccc1,1.82
Cc1c2c(c3c(cc2)c(C)ccn3)ncc1,0.75
CN(C)c1ccc(cc1)N(C)C,-1.13
[Si](CCCS)(OC)(OC)OC,-0.64
C(n1c(=O)n(cc1)C)c1ccccc1,-0.40
C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,1.02
c12c3c(ccc1CCCC2)CCCC3,-0.75
C(=O)(OCC)c1c(C(=O)OCC)cccc1,1.04
C(=O)(CCC)N1[C@@H](COC1=O)c1ccccc1,0.09
[Si](CCCn1cccc1)(OC)(OC)OC,-0.74
S(CCCS([O])([O])O)C(=S)N(C)C,0.69
C(C)(C)[C@H]1c2c(OC1)cccc2,-0.51
N(Nc1ccccc1)c1ccccc1,-0.44
N(=O)(=O)c1ccc(cc1)c1n2c(nn1)cccc2,2.18
[C@H](CC=C)(O)c1cc(C)ccc1,-0.24
[S@]([CH2])(c1c2c(ccc1)cccc2)c1ccccc1,0.69
c1(/C=N/c2ccc(cc2)Cl)ccc(cc1)OC,0.99
P(N(C)C)(N(C)C)(N(C)C)[S],-0.80
C(=O)(CCCC)N1CCCC1,-0.84
S(=O)(=O)(CCCC)CCCC,-0.76
C1COCCCOCCOCCCOC1,-0.93
C(=C\c1ccc(cc1)O)\c1cc(O)cc(c1)O,0.63
C(#Cc1ccccc1)[C@H]1[C@H](C)CCCC1,0.16
[S@@](=O)(CC(C)C)c1ccccc1,0.26
Cl[C@@]12[C@@H]3[C@H]([C@@](C1(Cl)Cl)(C(=C2Cl)Cl)Cl)[C@H]([C@H](C3)Cl)Cl,2.39
C(=C)n1c2c(c3c1cccc3)cccc2,0.22
Cc1c(C)c(N)c(c(c1N)C)C,-0.84
CC1(C)C(=O)CC(CC1=O)(C)C,0.57
c1(c(c(c(c(c1F)F)F)F)F)N=O,2.69
C(=O)(N(O)c1ccccc1)c1ccccc1,1.14
CC1c2c(c3c1cccc3)cccc2,0.15
O=C1C2(N(C)CC(=O)N1)CCCCC2,0.31
C(COCCO)(COCCO)(COCCO)CC,-0.74
S(/C(=C(/Sc1ccc(cc1)C)\Cl)/Cl)c1ccc(cc1)C,1.75
[C@H](CC=C)(O)c1c2c(ccc1)cccc2,0.38
N(CC(=O)O)CCNCC(=O)O,-0.41
C1(CC(=CC(=O)C1)c1ccccc1)(C)C,1.23
[C@H](Cc1ccccc1)(S)c1ccccc1,1.30
C(=C(\C=C)/C)/C1=C(C)C(=O)C(=C(C1=O)OC)OC,2.56
N(=O)(=O)N1CN(N(=O)=O)CN(CN(C1)N(=O)=O)N(=O)=O,2.00
c12c3C(=O)C=Cc1cccc2ccc3,1.83
C(F)(F)(c1ccc(cc1)F)c1ccc(cc1)F,0.93
N(=O)(=O)c1c(C)c(C)c(c(c1C)C)N(=O)=O,2.09
C\1(=C\2/SC3=C(S2)OCCO3)/SC2=C(S1)OCCO2,0.64
C(=O)(OCc1ccccc1)N1CCOCC1,1.36
C(=O)([C@H](C)O)N1[C@@H](C(C)C)COC1=O,0.40
C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(C(C(C(F)F)(F)F)(F)F)(F)F,1.54
[N]([C][N]C1CCCCC1)C1CCCCC1,0.31
N(C(=S)Nc1ccccc1)N1C(=O)CSC1=S,1.56
C(C(F)(F)F)N1Cc2c(CC1)cccc2,-0.57
C(O)C1c2c(c3c1cccc3)cccc2,0.23
C(=O)(CCc1ccccc1)N1CCOCC1,-0.58
c1(c(c(c(c(c1F)F)F)F)F)Sc1c(c(c(c(c1F)F)F)F)F,1.19
[C@]12(C(=S)C([C@@H](C1)CC2)(C)C)C,1.14
[C@@H](C(=O)O)(CO)N.C(CC=O)CC=O,0.67
C(NC(=O)OCC)c1ccccc1,-0.35
N(=N\c1ccccc1)/c1ccc(cc1)OC,1.56
c1(sc(cc1)c1ccccn1)c1sc(cc1)c1ccccn1,1.33
c1(c(cc(cc1OC)C)OC)OC,-0.61
Nc1cc(ccc1N)c1cc(N)c(cc1)N,-0.08
O=C1C2=C(Nc3c(S2)cccc3)CC(C1)(C)C,0.67
C(ON(=O)=O)c1ccc(cc1)Cl,2.19
C(C(NC(=O)C=C)(C)C)S([O])([O])O,0.89
C[C@]12[C@@H](CC(=O)CC1)CCCC2,-0.05
C(=C\c1ccccc1)(/F)\c1ccccc1,0.84
P(C)(C)c1c(P(C)C)cccc1,0.05
O([C@]1(CO)O[C@@H]([C@H]([C@@H]1O)O)CO)[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,-0.20
C(=NO)(c1ccccc1)c1ccccc1,0.68
[N]([N]c1ccc(cc1)N)c1ccc(cc1)N(=O)=O,2.27
P(=O)(Oc1c(C)cccc1)(Oc1c(C)cccc1)Oc1c(C)cccc1,-0.38
S(C#CSc1ccc(cc1)C)c1ccc(cc1)C,0.83
c1(c(c(ccc1)C)C)N(=O)=O,1.84
C(=N\O)(\C)/c1c(C)cc(c(c1)C)C,0.19
Cl[O].[O].[O].[O].c1(c2=C[CH]C=Cn2n(n1)c1ccccc1)c1ccccc1,1.64
[C]1(c2c([C](c3c1nsn3)c1sccc1)nsn2)c1sccc1,2.64
c1(c(cccc1)O)C(=O)OC,0.79
P(F)(F)(c1ccccc1)(c1ccccc1)c1ccccc1,0.37
C(=O)(Nc1ccccc1)c1cc2c(cc1O)cccc2,1.12
c1(OCc2ccccc2)ccccc1,1.00
C(=O)(CCC=C)N1CCCC1,-0.87
C(=O)(OCCOC(=O)C(=C)C)C(=C)C,0.61
c1(N(C)C)nnc(nn1)N(C)C,1.70
c1(cc(N(=O)=O)ccc1)NC(=O)c1ccccc1,2.06
c1(c(cc(cc1C)C)C)[C][N][O],0.99
C(C1=CC=C(SS1)C(C)(C)C)(C)(C)C,1.72
[C]1([C]2C(=C(C(=C2Cl)Cl)Cl)Cl)C(=C(C(=C1Cl)Cl)Cl)Cl,3.35
c1(c(cc(c(c1)Cl)C)Cl)Cl,1.31
[C@]123[C@@]4([C@@]1([C@H]3CCC[C@H]24)SC)SC,2.99
C(C(=O)SCc1ccccc1)c1ccccc1,1.33
[C@H](C(=O)CCC(=O)C)(C)c1ccccc1,0.18
N(C)(C)c1cc2c(cc1)Nc1c(S2)cc(cc1)N(C)C,-0.41
c12c(c(N(=O)=O)ccc1N(=O)=O)cccc2,2.76
C(CCCCCCCCCC)C1=C(O)C(=O)C=C(C1=O)O,2.53
C1(N(C([CH]N1[O])(C)C)N=O)(C)C,1.00
c12c3c(Cc1cc(cc2)NC(=O)C)cccc3,0.20
c1(Cc2ccccc2)ccc(cc1)O,-0.41
Nc1ccc(cc1)c1nc2c(s1)cc(cc2)C,0.68
C(=O)([C@@H]1C(C1)(C)C)c1ccccc1,0.89
c12c3C(=O)Cc1cccc2ccc3,1.28
C(=O)(c1ccccc1)/N=C/1\C=CC(=O)C=C1,2.85
c12c(cc(cc1C)C)cccc2,0.25
c1(c(n2c(c1C)cccc2)C=O)c1ccccc1,0.75
N1(C(=O)N(C)C)C=CC(C=C1)(C)C,-0.68
O=C1c2c(O[C@@H]([C@H]1O)C1=CC(=O)C(=O)C=C1)cc(cc2O)O,2.99
[C@H](NNC(=S)N(C)C)(C)c1ccccn1,0.20
[C@H](CCC(=O)O)(CCCC)C,-0.28
[S@@](=O)(C(C)(C)C)c1ccccc1,0.85
S(=O)(=O)(F)c1c(C)c(C)c(c(c1C)C)C,2.14
C(N(CC)CC)c1ccccc1,-0.52
c1(S(=O)(=O)/N=C\2/C(=C(C(=O)C(=C2)Cl)Cl)Cl)ccccc1,3.42
[C@H](CSSC[C@@H](C(=O)O)N)(C(=O)O)N,1.59
[C@H]12[C@H]([C@H]3C[C@@H]1C=C3)N(N2C)C,-0.99
[C@](CCC(=O)C)(C=O)(C)c1ccccc1,0.41
C1(=C([C](C(=O)C(=C1Cl)Cl)Cl)Cl)[N]Sc1ccccc1,2.77
C1(=C(C(=O)C=CC1=O)Cl)Cl,3.09
[C@@H]12[C@H](Cc3c(C1)cccc3)CCCC2,-0.61
N(=N\c1ccccc1)/c1c2c(ccc1O)cccc2,1.79
O=c1c2c(c3c(o1)cccc3)oc1c2cccc1,1.11
O=C1N(N=C([C@@H]1C(=O)c1ccccc1)C)c1ccccc1,1.29
C(=C(\[S@](=O)C)/SC)/c1ccc(cc1)OC,0.85
Cc1c2c(cccc2C)ccc1,0.18
c12c(c(=O)[nH]c(=O)[nH]1)[nH]cn2,0.45
S(=O)(=O)(CC)c1cc2c(cc1)cccc2,0.86
c12c3c(ccc1scc2)scc3,0.29
c1(c2ccccc2)[nH]c2c(n1)cccc2,0.59
C(/C=C/C=C/C(C)(C)C)(C)(C)C,-0.32
c1(nnc(nn1)SC)SC,2.30
c1(ccc(cc1)N(=O)=O)CN(C)C,2.02
c1(c2c(c(o1)c1ccccc1)cccc2)c1ccccc1,1.10
C(COC(=O)OCC)c1ccccc1,-0.55
c12c(ccc(c1)N(=O)=O)ccc(c2)N(=O)=O,2.22
c12c(c(=O)[nH]c(n1)N)[nH]cn2,-0.43
N([N]c1ccc(cc1)C)([O])c1ccc(cc1)OC,1.91
c12c(ccc(c1)C(=O)C)cccc2,1.13
C[C@@]12C(C)(C)[C@@H](C[C@@H]1O)CC2,-0.77
c1(ccccc1)SCC=C,1.33
N(CC(C)C)(CC(C)C)C(=S)S,0.77
c12c(c(ccc1OC)OC)cccc2,0.13
O([Si](C(C)(C)C)(C)C)C1CCCCC1,-0.70
N(CCNCC(=O)O)(CC(=O)O)CC(=O)O,-0.03
O=C1C2=C(O[C@@H](C2)C(=C)C)CCC1,0.34
Clc1cc(ccc1)N1CCNCC1.Cl.Cl,3.96
C12=C3[C]4C=C[C]1C=CC2=CC=CC3=CC=C4,1.46
c1(/C=C/c2ccccc2)ncccc1,0.96
Cc1c2c3c4c(c(C)cc(c4CC2)C)CCc3c(c1C)C,-0.14
c1(c(Sc2ccc(cc2)C)cccc1)N(=O)=O,2.03
C(=N\Nc1ccccc1)(/[N][N]c1ccccc1)\c1ccc(cc1)N(=O)=O,2.03
[O]n1c2c(n(c(c1C)C)[O])CCCC2,0.84
O=C1c2c(C(=O)c3c1cccc3)c(O)cc(c2O)O,2.29
C(=O)(OCC)[C@H]1N(C(=O)[C@H]1C)c1ccc(cc1)OC,1.03
c1(c(cc(c(c1)F)[C](C#N)C#N)F)[C](C#N)C#N,3.72
c1(c([N]C2=C[CH]C(=O)C=C2)ccc(c1)N(=O)=O)N(=O)=O,2.97
S(c1cc2c(cc1)cccc2)c1ccc(cc1)N(=O)=O,2.07
C(=O)(OCC)C1(C(=O)OCC)N(Cc2ccccc2)C(=O)C1,0.36
[C]12N(c3c(N=C1C=CC(=C2)N(=O)=O)cccc3)[O],2.64
C1(=CC(=O)C=CC1=O)c1ccccc1,2.74
c12c(c3c(O[Si]1(C)C)cccc3)cccc2,0.32
c12c3c(ccc1ccc(c2)C)ccc(c3)C,0.22
N(C(=O)SCC)(CCC)CCC,-0.77
c12c3c(sc1CCCC2)CCCC3,-0.55
c1(cc(N(=O)=O)ccc1)[S@@](=O)C,2.20
C(COCCOC)CCCCS,-0.62
c1(Cc2ccc(cc2)N)ccc(cc1)N,-0.55
[C@H](CCC(=O)OCC)(C(=O)OCC)N(=O)=O,1.74
C(c1ccccc1)(c1ccccc1)Sc1ccccc1,1.74
C(CCCCC)[C@@H]1OC(=O)CCC1,-0.51
N(C(=O)C)[C@H]1C[C@@H](C(=C)C)CC=C1C,-0.65
C(=O)(c1cnccc1)N(CC)CC,0.65
c12c(N(C)C)ncnc1[nH]cn2,0.05
c1(c2ccccc2)c(c(ccc1)Cl)Cl,1.30
c12c(cccc1OC)cccc2,0.20
c12c(c3c(cc1cccc2)cccc3)C,0.91
c1(C(=O)CCC)ccc(cc1)F,0.96
N1([C@@H]2CCC[C@H]1CCC2)SC,0.76
C(=NNc1ccccc1)(C(=O)C)C(=O)C,1.66
N(=C=S)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3,0.93
NC1=C[C]2N(c3c(N=C2C=C1C)cc(c(c3)N)C)c1ccccc1.[Cl],2.15
C\1(=C/c2c(cccc2)Cl)/C(=O)OC(=N1)C,1.88
O=C1C2=C(O[C@@H](C2)OCC)CCC1,0.41
[C@@H](NC(=O)C=C)(C(=O)OC)C(C)C,0.57
N(c1c2c(ccc1)cccn2)c1c(N)cccc1,0.87
[Si](OCC)(OCC)(OCC)OCC,-0.99
CN1C2=NCCCN2CCC1,-0.92
[C@H]12C(=O)C=C([C@@H](C2)C(=O)C=C1C)C,1.42
[Si](O/C=C\O[Si](C)(C)C)(C)(C)C,-0.71
N(C)(C)c1cc2c(cc1)N=c1c(=[S]2)cc(c(c1)C)N.[Cl],2.87
C1(=O)C(=O)C(=CC(=O)C=C1C)C,2.89
c1(OC(=O)c2ccccc2)ccc(cc1)N(=O)=O,1.99
[C](C#N)(C#N)c1ccc(cc1)[C](C#N)C#N.C1(=[S]C=CS1)C1=[S]C=CS1,3.45
Cc1cc(cc(c1N)C)c1cc(C)c(c(c1)C)N,-0.59
P(CCC(=O)O)(CCC(=O)O)CCC(=O)O,-0.48
[O]n1c(cn(c2c1CCCC2)[O])c1ccccc1,1.09
C(=O)(OC)c1cc2c(cc1)cc(cc2)C(=O)OC,1.37
c1(c2ccccc2)sc(cn1)c1ccccc1,1.06
C(CCCC=C)OCCOC,-0.81
C(=O)(CCC(=O)C)C1CCCCC1,0.13
O(C)c1ccc(cc1)c1nc(n(n1)c1ccccc1)c1ccccc1,0.66
S(=O)(=O)(C1=CC(=O)C(=O)C=C1/C=C/C(=O)O)c1ccc(cc1)C,3.43
c1(c(ccc(c1)C#N)C#N)C#N,1.99
O=C1c2c(C(=O)O1)ccc(c2)C(=O)c1cc2c(cc1)C(=O)OC2=O,2.42
C(#C[Si](C)(C)C)c1ccc(cc1)C=O,1.43
C(=O)(O)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3,-0.54
