SMILES,Affinity,Ionization
c1cc2c(c(C#N)c1C(Br)(Br)Br)ONO2,3.15,5.01
c1cc(c2c(c1C#N)ONO2)N(=O)=O,2.5,5.18
C1CCc2c(C1)c(c(c(c2N(=O)=O)O)O)N(=O)=O,2.5,5.03
c1c(cc2c(c1N(=O)=O)ONO2)C(Br)(Br)Br,2.85,5.04
c1cc(c2c(c1)ON(C(F)(F)F)O2)C(Br)(Br)Br,2.81,5.02
CC(C)(C)c1cccc2c1ON(F)O2,3.32,5.3
c1cc(c2c(c1)ON(C#N)O2)C(Br)(Br)Br,2.82,5.05
c1c(c(cc2c1ONO2)N(=O)=O)N(=O)=O,2.65,5.21
c1cc2c(c(C#N)c1C(Cl)(Cl)Cl)ONO2,3.01,5.03
c1cc2c(cc1C(Cl)(Cl)Cl)ON(C(F)(F)F)O2,2.7,5.03
c1cc(c2c(c1)ON(F)O2)C(Cl)(Cl)Cl,2.79,5.61
Cc1cccc2c1ON(F)O2,3.43,5.31
c1cc2c(cc1C(Br)(Br)Br)ON(F)O2,2.89,5.47
c1cc2c(cc1C(Cl)(Cl)Cl)ON(F)O2,2.79,5.56
c1cc(c2c(c1)ON(F)O2)C(Br)(Br)Br,2.94,5.58
c1cc2c(cc1C#N)ON(C(Br)(Br)Br)O2,2.54,5.05
c1cc2c(c(c1N(=O)=O)N(=O)=O)ONO2,2.63,5.23
c1cc(c2c(c1N(=O)=O)ONO2)N(=O)=O,2.82,5.25
c1cc2c(cc1C(F)(F)F)ON(C(Br)(Br)Br)O2,2.52,5.0
c1cc(c2c(c1)ON(C(F)(F)F)O2)C(Cl)(Cl)Cl,2.68,5.04
C1=C[C](c2c(=C1)[nH]sn2)C(Cl)(Cl)Cl.[Cl],3.05,5.51
