SMILES,Affinity,Ionization
c1(c(c2c(cc1)nccn2)N(C)C)N(C)C,1.09,3.34
c1c(c2c(c(c1)N)nccn2)C,1.1,3.9
c1c(c2c(cc1NC)nccn2)NC,0.9,3.68
C/C(=N/c1ccsc1/N=C(/C)\O)/O,0.78,3.81
c1cc(ccn1)c1cc(ncc1N)N,0.82,3.59
c1c(c2c(cc1N(C)C)nccn2)N(C)C,0.93,3.62
c1cc2c(cc1)nc(c(n2)N(C)C)N(C)C,0.7,3.8
c1c(c2c(c(c1)N(C)C)nccn2)C,1.17,3.55
c1cc(ccn1)c1cc(nc(c1)NC)NC,0.76,3.62
c1c(c2c(cc1)nc(cn2)N(C)C)N(C)C,0.92,3.48
c1c(c2c(cc1)ncc(n2)N)N,0.93,3.77
c1(cc2c(cc1)nc(cn2)C)NC,1.04,3.97
c1c(c2c(cc1N)nccn2)N,0.99,3.82
N(c1ccccc1)(c1ccccc1)/N=C/c1ccccc1,0.65,3.82
c1cc(ccn1)c1ccnc(c1NC)NC,0.72,3.65
C(N(C)C)c1oc(cc1)CSCCN/C(=C/N(=O)=O)/NC,0.9,3.94
c1c(c2c(cc1)ncc(n2)C)N(C)C,1.16,3.62
c1cc(ccn1)c1cc(ncc1NC)NC,0.73,3.31
c1cc(ccn1)c1cc(nc(c1)N)N,0.86,3.94
c1(cc2c(cc1)ncc(n2)N(C)C)N(C)C,0.76,3.8
c1(cc2c(cc1)nc(cn2)N)N,0.93,3.74
c1(cc2c(cc1)nc(cn2)C)N(C)C,1.0,3.89
c1cc2c(cc1)nc(c(n2)NC)NC,0.85,3.99
c1(c(c2c(cc1)nccn2)N(C)C)C,1.16,3.84
c1c(c2c(cc1N(C)C)nccn2)C,0.99,3.92
c1(cc2c(cc1)ncc(n2)C)N(C)C,0.99,3.94
S(CCC#N)c1sc(cc1)c1sc(cc1)SC,1.05,3.69
c1c(c2c(cc1)nc(cn2)C)N(C)C,1.15,3.63
c1c(c2c(c(c1)N(C)C)nccn2)N(C)C,1.1,3.01
C(=C\SC)/c1ccccc1,0.53,3.99
C(CN(C)S)N(C)S,1.38,3.89
C1(=Cn2c(=C([CH]1)C)nc[c]c2)C=C,1.23,3.49
c1c(c2c(cc1)nc(cn2)NC)NC,0.91,3.62
c1(c(n2c(c1C)cccc2)[N][N]c1ccccc1)c1ccccc1,1.35,3.69
c1c(c2c(cc1)nc(cn2)C)NC,1.08,3.8
c1(c(c2c(cc1)nccn2)NC)NC,1.07,3.38
c1c(c2c(cc1)ncc(n2)C)NC,1.09,3.78
c1c(c2c(c(c1)N)nccn2)N,1.1,3.24
c1c(c2c(c(c1)NC)nccn2)NC,1.09,3.03
c1(oc(cc1)c1cccs1)c1cccs1,0.78,3.7
c1(cc2c(cc1NC)nccn2)NC,0.96,3.9
c1(c(c2c(cc1)nccn2)NC)C,1.1,3.76
c1cc(ccn1)c1c(cncc1N(C)C)C,0.82,3.92
c1cc(ccn1)c1cc(ncc1N(C)C)C,0.87,3.97
S(CC(=O)NCCCCNC(=O)CS)c1sc(cc1)c1sc(cc1)SC,1.05,3.71
c12c3c4c5c6c1c1ccc2[nH]c3ccc4ccc5ccc6cc1,0.62,3.9
S([O])([O])(O)c1c2c(c(c(c1)O)N)cccc2,1.04,3.98
C(=C\c1ccc(cc1)/C=C/c1c(C)cccc1)/c1c(C)cccc1,1.12,3.82
N(C)(C)c1cc2c(cc1)nc1c(n2)cc(c(c1)C)N.Cl,1.4,3.85
C(=C\SC)/c1c2c(ccc1)cccc2,0.78,3.85
C(=C\C=C\c1ccccc1)/c1ccccc1,0.98,3.91
C1(=[S]C=CS1)C1=[S]C=CS1,0.67,3.19
O(C)c1c2c(c(c3c1cccc3)OC)cccc2,0.98,3.76
[S@]([CH2])(c1ccc(cc1)C#N)c1ccccc1,1.03,3.37
c12c(cc3c(c1)cccc3)cccc2,0.93,3.99
C(=C\SC)/c1cc2c(cc1)cccc2,0.65,3.9
[S@]([CH2])(c1cc2c(cc1)cc1c(c2)cccc1)c1ccccc1,1.08,3.23
S(c1cc2c(cc1)cc1c(c2)cccc1)c1ccccc1,1.08,3.89
C(=C)c1cc2=c3n(CCCn2cc1)ccc(c3)C,0.51,2.06
C(#N)c1ccc(cc1)n1ccc(=c2ccn(cc2)c2ccc(cc2)C#N)cc1,0.89,2.46
c1(c2c(cc3c1cccc3)cccc2)c1ccccc1,0.96,3.94
Oc1c2c(c(c3c1cccc3)O)ccc(c2)CC,0.83,3.43
C(=N)(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C.Cl,0.51,3.62
c12[C]3c4c5c(c1cccc2[CH][CH][CH]3)cccc5ccc4,1.22,3.72
[C](N(C(C)(C)C)[O])(c1ccccc1)c1ccccc1,1.09,3.99
c12c(cc3c(c1)cc(c(c3)OC)OC)cc(c(c2)OC)OC,0.7,3.79
c12c3c4ccc1c(C(C)(C)C)ccc2ccc3ccc4,0.75,3.98
c1(c(c2n(c1C)cccc2)C(=O)C)c1ccccc1,0.59,3.93
C(Nc1ccccc1)c1c2c(c(cc1)O)nccc2,0.81,3.96
c1(c2c(cc3c1cccc3)cccc2)Cc1ccccc1,0.97,3.94
c12c(cc(c(=O)o2)c2ccccc2)ccc(c1)N(CC)CC,0.99,3.89
C(=C(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,0.86,3.98
N1(c2c(C[C@H]1C)cccc2)NC(=O)c1cc(S(=O)(=O)N)c(cc1)Cl,1.1,3.96
c1(c2cc(cs2)C)cc(cs1)C,0.54,3.99
c12c(c(c3c(c1CC)cccc3)CC)cccc2,0.9,3.78
c12c(c3c(nc1cccc2)cccc3)N,1.07,3.9
c12c3c4c5c6c1c(ccc2sc3ccc4ccc5)ccc6,1.1,3.85
c12c(C=Cc3c(N1)cccc3)cccc2,0.68,3.48
[S]([CH2])(c1cc2c(cc1)cccc2)c1cc2c(cc1)cccc2,0.64,3.18
S(C)C1=C(SC)S/C(=C/2\SC(=C(S2)SC)SC)/S1,0.7,3.31
C#CC1=CS/C(=C\2/SC=C(OCCOCCOC)S2)/S1,0.7,3.34
COC1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,0.74,3.37
COCCOC1=CS/C(=C/2\SC=C(Cl)S2)/S1,0.5,3.33
COC1=CS/C(=C\2/SC=C(C(F)(F)F)S2)/S1,0.79,3.4
CN(C)C1=CS/C(=C\2/SC=C(OCCOC)S2)/S1,0.73,3.04
CC(C)(C)C1=CS/C(=C\2/SC=C(C(=O)O)S2)/S1,1.11,3.32
C1=C(O)S/C(=C/2\SC=C(O)S2)/S1,0.53,3.19
COCCOCCOC1=CS/C(=C\2/SC=C(C(F)(F)F)S2)/S1,0.9,3.45
CC1=C(OCCOCCOCCOC)S/C(=C\2/SC=CS2)/S1,0.62,3.21
C1=C(C(F)(F)F)S/C(=C\2/SC=C(F)S2)/S1,1.18,3.56
C#CC1=C(C)S[C](C2=[S]C=CS2)S1,0.6,3.26
COCCOC1=C(Cl)S[C](C2=[S]C=CS2)S1,0.53,3.32
[P@]([C]1C=CC=C1)(c1ccccc1)([C]1C=C[CH]C=C1)[C]1C=C[CH]C=C1,0.52,3.42
COC1=CS[C](C2=[S]C=CS2)S1,0.75,3.2
CC1=CSC(=[S]1)[C]1SC=C(C(F)(F)F)S1,0.89,3.39
C1=C[S]=C([C]2SC(=C(O)S2)O)S1,1.11,3.23
CC1=CSC(=[S]1)[C]1SC=C(OCCOCCOC)S1,0.7,3.22
COCCOCCOCCOC1=CS/C(=C\2/SC=C(C(=O)O)S2)/S1,1.11,3.4
C=CC1=CS[C](C2=[S]C=CS2)S1,0.54,3.24
C/C(=N/C1=CS/C(=C\2/SC=C(N(C)C)S2)/S1)/O,1.04,2.96
COC1=C(c2ccccc2)S/C(=C\2/SC=CS2)/S1,0.55,3.2
COCCOCCOCCOC1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,0.71,3.48
C#CC1=CS/C(=C/2\SC=C(O)S2)/S1,0.61,3.29
CC(=O)C1=CSC(=[S]1)[C]1SC=C(C#N)S1,1.27,3.63
COCCOC1=CS/C(=C\2/SC=C(C#N)S2)/S1,1.06,3.45
c12c3c4c(ccc3ccc1c(ccc2cc4)C(C)C)C(C)C,0.71,3.87
C1=C[S]=C([C]2SC(=C(N)S2)F)S1,0.58,3.26
CC1=C(C(=O)O)S[C](C2=[S]C=CS2)S1,1.02,3.33
C1=C(C(=O)O)[S]=C([C]2SC=C(C(F)(F)F)S2)S1,1.18,3.62
C#CC1=CS/C(=C\2/SC=C(OCCOC)S2)/S1,0.71,3.3
COCCOCCOC1=CS/C(=C\2/SC=C(c3ccccc3)S2)/S1,0.57,3.24
C1=C[S]=C([C]2SC=C(F)S2)S1,1.07,3.33
C#CC1=CS/C(=C\2/SC=C(Cl)S2)/S1,0.98,3.42
C1(C=C/C(=C/2\C=CC(C=C2)(C)C)/C=C1)(C)C,0.71,3.55
C1=C(F)S/C(=C/2\SC=C(O)S2)/S1,1.09,3.32
C1=C[S]=C([C]2SC(=C(O)S2)C(F)(F)F)S1,1.12,3.43
CC(=O)C1=C(C(C)(C)C)S[C](C2=[S]C=CS2)S1,1.18,3.27
CC(=O)C1=CSC(=[S]1)[C]1SC=C(Cl)S1,1.26,3.49
COCCOCCOCCOC1=CS[C](C2=[S]C=CS2)S1,0.72,3.3
C#CC1=CS[C](C2=[S]C(=CS2)C)S1,0.69,3.26
CC1=CSC(=[S]1)C1=[S]C(=CS1)C(=O)C,1.23,3.32
C1=C[S]=C([C]2SC(=C(N)S2)C#N)S1,0.81,3.39
C1=C[S]=C([C]2SC(=C(F)S2)Cl)S1,1.21,3.45
CC1=C(OCCOC)S[C](C2=[S]C=CS2)S1,0.63,3.2
CC1=CS/C(=C\2/SC=C(c3ccccc3)S2)/S1,0.55,3.17
COCCOCCOC1=CS/C(=C\2/SC=C(OC)S2)/S1,0.77,3.24
CC(=O)C1=CSC(=[S]1)[C]1SC=C(F)S1,1.27,3.49
C=CC1=CS/C(=C/2\SC=C(C(F)(F)F)S2)/S1,0.56,3.46
C1=C[S]=C([C]2SC(=C(C(F)(F)F)S2)C(F)(F)F)S1,1.47,3.58
CCC1=CSC(=[S]1)[C]1SC=C(F)S1,1.06,3.29
COCCOCCOCCOC1=CS/C(=C\2/SC=C(N)S2)/S1,0.67,3.16
COCCOC1=CS[C](C2=[S]C=CS2)S1,0.74,3.21
C1=C(Cl)S/C(=C\2/SC=C(O)S2)/S1,0.56,3.31
COC1=C(C#N)S[C](C2=[S]C=CS2)S1,1.29,3.43
COCCOCCOC1=CS[C](C2=[S]C=CS2)S1,0.73,3.24
CC1=C(O)S[C](C2=[S]C=CS2)S1,0.78,3.19
COCCOC1=CS/C(=C\2/SC=C(c3ccccc3)S2)/S1,0.55,3.21
C=CC1=CS[C](C2=[S]C(=CS2)C)S1,0.52,3.21
c1ccc(cc1)C1=CS/C(=C\2/SC=C(N)S2)/S1,0.54,3.05
CNC1=C(OC)S[C](C2=[S]C=CS2)S1,0.69,2.97
C1=C(F)S/C(=C/2\SC=C(F)S2)/S1,0.69,3.46
CCC1=CSC(=[S]1)[C]1SC=C(C#N)S1,1.0,3.42
C#CC1=C(CC)S/C(=C\2/SC=CS2)/S1,0.61,3.26
c1(P(N(CC)CC)N(CC)CC)c(c(c(c(c1F)F)F)F)F,0.92,3.73
CC1=CSC(=[S]1)[C]1SC=C(OCCOCCOCCOC)S1,0.71,3.26
C1=C(C(=O)O)[S]=C(C2=[S]C(=CS2)C(=O)O)S1,1.11,3.57
CC(=O)C1=C(OC)S[C](C2=[S]C=CS2)S1,1.15,3.36
CN(C)C1=CS/C(=C/2\SC=C(c3ccccc3)S2)/S1,0.54,3.04
C#CC1=C(C=C)S[C](C2=[S]C=CS2)S1,1.13,3.33
C#CC1=CS/C(=C/2\SC=C(C#C)S2)/S1,0.64,3.4
CC(C)(C)C1=C(C#N)S[C](C2=[S]C=CS2)S1,1.0,3.39
C=CC1=CS[C](C2=[S]C(=CS2)C(C)(C)C)S1,0.52,3.19
C1=C(C(F)(F)F)S/C(=C\2/SC=C(O)S2)/S1,0.93,3.4
C#CC1=CS/C(=C\2/SC=C(C#N)S2)/S1,1.03,3.56
CC(C)(C)C1=CS/C(=C\2/SC=C(OC)S2)/S1,0.72,3.15
CC(=O)C1=CSC(=[S]1)C1=[S]C(=CS1)C(=O)C,1.22,3.53
C=CC1=C(c2ccccc2)S[C](C2=[S]C=CS2)S1,0.99,3.19
C#CC1=CS/C(=C\2/SC=C(C(F)(F)F)S2)/S1,0.69,3.53
C1=C[S]=C([C]2SC=C(Cl)S2)S1,0.96,3.32
[C](C1=[S]C(=C(S1)C)C)(c1ccc(cc1)N(C)C)C#N,0.8,3.43
C#CC1=CS[C](C2=[S]C=CS2)S1,0.7,3.3
C#CC1=C(c2ccccc2)S/C(=C\2/SC=CS2)/S1,1.05,3.3
COCCOCCOC1=CS/C(=C\2/SC=C(C#N)S2)/S1,1.05,3.48
CC(C)(C)C1=CS/C(=C\2/SC=C(Cl)S2)/S1,0.93,3.27
C=CC1=CS/C(=C\2/SC=C(N(C)C)S2)/S1,0.51,3.06
C/C(=N/C1=C(C#N)S[C](C2=[S]C=CS2)S1)/O,1.19,3.35
CC(C)(C)C1=C(OC)S[C](C2=[S]C=CS2)S1,0.5,3.1
CC(=O)C1=CSC(=[S]1)[C]1SC=C(OCCOCCOCCOC)S1,1.23,3.39
CC(=O)C1=CS/C(=C\2/SC=C(OCCOCCOC)S2)/S1,1.22,3.4
COCCOC1=C(C(=O)O)S/C(=C/2\SC=CS2)/S1,1.03,3.35
C(#N)C1=CS/C(=C\2/SC=C(Cl)S2)/S1,1.09,3.59
CC(=O)C1=C(OCCOC)S[C](C2=[S]C=CS2)S1,1.14,3.35
CC(C)(C)C1=CS/C(=C\2/SC=C(C#N)S2)/S1,1.04,3.41
C=CC1=CS[C](C2=[S]C(=CS2)C(=O)O)S1,1.13,3.42
C=CC1=CS/C(=C/2\SC=C(c3ccccc3)S2)/S1,0.52,3.25
CCC1=C(OCCOCCOCCOC)S[C](C2=[S]C=CS2)S1,0.62,3.21
C#CC1=C(OCCOCCOC)S[C](C2=[S]C=CS2)S1,1.01,3.28
c1cc(c2c(c1)[nH]sn2N)C(=O)O,0.96,3.71
Cn1ccc(=c2cc(Cl)n(C)cc2OC)cc1,1.24,2.02
CNC1=CS/C(=C/2\SC=C(C(F)(F)F)S2)/S1,0.88,3.18
C#Cc1c(=c2ccn(C)cc2)ccn(C)c1C#N,1.0,2.24
CC(=O)C1=C(OCCOCCOCCOC)S[C](C2=[S]C=CS2)S1,1.05,3.38
C=CC1=CS/C(=C/2\SC=C(OC)S2)/S1,0.54,3.24
COC1=CS/C(=C\2/SC=C(C#N)S2)/S1,1.06,3.43
CN(C)[C]1[C](C(=O)O)S[C](C2=[S]C=CS2)S1,0.82,3.26
CC(=O)c1cccc2c1[nH]s[nH]2,0.99,3.29
CCC1=C(OCCOC)S[C](C2=[S]C=CS2)S1,0.62,3.18
C1=C[S]=C([C]2SC(=C(F)S2)C(=O)O)S1,1.39,3.5
C1=C[S]=C([C]2SC(=C(O)S2)Cl)S1,1.04,3.36
C#CC1=C(OCCOCCOCCOC)S[C](C2=[S]C=CS2)S1,0.87,3.27
C1=C[S]=C([C]2SC(=C(N)S2)C(=O)O)S1,0.86,3.31
CNn1c2cccc(C#N)c2[nH]s1,0.8,3.69
CCC1=C(O)S[C](C2=[S]C=CS2)S1,0.79,3.18
COCCOC1=CS/C(=C/2\SC=C(C(=O)O)S2)/S1,1.13,3.38
COC1=CS/C(=C\2/SC=C(O)S2)/S1,0.81,3.2
c1ccc(cc1)C1=CS/C(=C\2/SC=C(F)S2)/S1,0.59,3.33
CC(=O)[C]1[C](N(C)C)S[C](C2=[S]C=CS2)S1,0.91,3.25
C1=C[S]=C([C]2SC(=C(O)S2)C#N)S1,1.29,3.48
C=CC1=CS/C(=C\2/SC=C(F)S2)/S1,0.57,3.37
C=Cc1c(ccc2c1[nH]s[nH]2)C(=O)C,1.1,3.45
CC(=O)C1=CSC(=[S]1)[C]1SC=C(N(C)C)S1,1.22,3.14
C/C(=N/n1c2cccc(c2[nH]s1)C(=O)O)/O,0.89,3.23
CC(C)(C)C1=C(F)S[C](C2=[S]C=CS2)S1,0.85,3.25
CNC1=C(F)S[C](C2=[S]C=CS2)S1,0.97,3.18
CNC1=CS/C(=C\2/SC=C(F)S2)/S1,1.06,3.13
CC(=O)c1ccc2c(c1c1ccccc1)[nH]s[nH]2,0.95,3.48
CC(=O)C1=CS/C(=C\2/SC=C(NC)S2)/S1,1.23,3.13
CC(=O)c1c(ccs1)N(C)C,0.86,3.98
CC(=O)C1=C(OCCOCCOC)S[C](C2=[S]C=CS2)S1,1.04,3.38
C=CC1=CS/C(=C/2\SC=C(CC)S2)/S1,0.52,3.2
C#CC1=C(NC)S/C(=C\2/SC=CS2)/S1,0.78,3.11
CC(=O)C1=CS/C(=C\2/SC=C(C(C)(C)C)S2)/S1,1.22,3.3
C1(=C(c2ccccc2)c2ccccc2)c2c1cc1c(c2)cccc1,1.28,3.87
C1=C[S]=C([C]2SC=C(C#N)S2)S1,1.01,3.46
CCC1=CSC(=[S]1)[C]1SC=C(OCCOC)S1,0.72,3.18
CN(C)C1=CS/C(=C\2/SC=C(OC)S2)/S1,0.75,3.03
C/C(=N/C1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1)/O,0.95,3.29
CCC1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,0.66,3.35
CC(=O)C1=CS/C(=C/2\SC=C(OC)S2)/S1,1.24,3.34
CCC1=C(OCCOCCOC)S[C](C2=[S]C=CS2)S1,0.62,3.19
CC(C)(C)C1=C(C(F)(F)F)S/C(=C\2/SC=CS2)/S1,0.75,3.32
C1=CS/C(=C/2\SC=C(N)S2)/S1,0.66,3.11
C=Cc1cc(C(=O)C)c2c(c1)[nH]s[nH]2,1.07,3.29
CC(=O)c1cc(NC)sc1,0.72,3.78
CN(C)C1=C(C#N)S[C](C2=[S]C=CS2)S1,1.06,3.33
CNC1=CS/C(=C\2/SC=C(OCCOC)S2)/S1,0.72,3.06
CC(=O)c1cc2c(cc1NC)[nH]s[nH]2,0.81,3.35
CC(=O)c1cc(cc2c1[nH]s[nH]2)N(C)C,0.93,3.01
CC(=O)c1cc(c2c(c1)[nH]s[nH]2)C(F)(F)F,1.23,3.68
CN(C)c1ccsc1Cl,1.26,3.75
C=CC1=C(F)S[C](C2=[S]C=CS2)S1,0.91,3.37
C/C(=N/c1ccc(c2ccccc2)s1)/O,0.64,3.92
C(#N)C1=CS/C(=C/2\SC=C(C(F)(F)F)S2)/S1,1.08,3.7
Cn1ccc(=c2cc(Cl)n(C)c(c2)OC)cc1,1.29,1.91
COCCOCCOC1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,0.86,3.42
CC(=O)c1ccc2c(c1)n(NC)s[nH]2,0.95,3.6
CNC1=CSC(=[S]1)[C]1SC=C(N)S1,0.64,3.0
C/C(=N/C1=C(Cl)S[C](C2=[S]C=CS2)S1)/O,1.43,3.22
C/C(=N/C1=C(NC)S[C](C2=[S]C=CS2)S1)/O,0.86,2.86
COCCOC1=CS/C(=C\2/SC=C(N)S2)/S1,0.66,3.15
C1=C[S]=C([C]2SC(=C(O)S2)N)S1,0.8,3.13
C/C(=N/C1=C(N)S[C](C2=[S]C=CS2)S1)/O,0.56,2.99
CN(C)C1=CS/C(=C\2/SC=C(C(=O)O)S2)/S1,1.11,3.16
C/C(=N/C1=C(c2ccccc2)S/C(=C/2\SC=CS2)/S1)/O,0.76,3.11
CC(=O)C1=C(N)S[C](C2=[S]C=CS2)S1,0.82,3.29
COC1=C(F)S[C](C2=[S]C=CS2)S1,1.07,3.35
C/C(=N/C1=CS/C(=C/2\SC=C(C#N)S2)/S1)/O,0.99,3.35
C/C(=N/C1=CSC(=[S]1)[C]1SC=C(OC)S1)/O,1.07,3.12
C/C(=N/C1=CS/C(=C\2/SC=C(NC)S2)/S1)/O,0.82,2.96
C/C(=N/C1=C(/N=C(/C)\O)S[C](C2=[S]C=CS2)S1)/O,1.08,3.02
CC(=O)c1cc(cc2c1[nH]s[nH]2)c1ccccc1,1.02,3.29
CN(C)C1=CS/C(=C\2/SC=C(O)S2)/S1,0.78,3.04
COCCOCCOC1=C(F)S[C](C2=[S]C=CS2)S1,1.06,3.37
C=CC1=C(OCCOCCOC)S[C](C2=[S]C=CS2)S1,0.55,3.19
CC(=O)C1=CS/C(=C/2\SC=C(N)S2)/S1,1.23,3.24
C#CC1=C(N)S[C](C2=[S]C=CS2)S1,0.6,3.21
C=CC1=C(O)S[C](C2=[S]C=CS2)S1,0.91,3.27
CN(C)c1cc(cs1)C(=O)O,0.6,3.73
CCC1=C(c2ccccc2)S[C](C2=[S]C=CS2)S1,0.5,3.15
CNC1=C(C(=O)O)S/C(=C\2/SC=CS2)/S1,0.72,3.26
CCC1=CSC(=[S]1)C1=[S]C(=CS1)C(=O)C,1.23,3.32
CC(=O)c1cc2c(cc1N(C)C)[nH]s[nH]2,0.82,3.33
CN(C)c1cc(C(=O)O)sc1,0.94,3.83
CN(C)C1=CS/C(=C/2\SC=C(C(F)(F)F)S2)/S1,0.88,3.19
CC(=O)C1=C(NC)S[C](C2=[S]C=CS2)S1,0.75,3.24
CCC1=C(Cl)S[C](C2=[S]C=CS2)S1,1.48,3.28
c1cc2c(cc1C(=O)O)[nH]s[nH]2,0.89,3.52
c1(c(n2c(c1C)cccc2)C(=O)C)c1ccccc1,0.63,3.96
c12c(c(c3c(c2C)cccc3)C)ccc2c1cccc2,0.85,3.87
c1(c(c2n(c1C)cccc2)[N][N]c1ccccc1)c1ccccc1,1.28,3.67
[Si](/N=N/c1ccccc1)(C)(C)C,1.46,3.8
c12c(c3c(nc1cccc2)cccc3)NC,1.16,3.75
c1(sc(cc1)C#Cc1sccc1)C#Cc1sccc1,1.3,3.86
c1(c2c(cc3c1cccc3)cccc2)Nc1ccc(cc1)SC,1.07,3.56
c12c3c(N4CCN(CC4)C)c(cc1c(=O)c(cn2[C@@H](CO3)C)C(=O)O)F,0.79,3.66
C1(C(OC2=C(O1)S/C(=C/1\SC3=C(S1)OC(C(O3)(C)C)(C)C)/S2)(C)C)(C)C,0.56,3.06
C(=N\Nc1ccccc1)(/c1ccccc1)\c1ccccn1,0.89,3.79
c1(c(c2c(n1C)cccc2)[N][N]c1ccccc1)c1ccccc1,1.3,3.92
c1(c(c2sc(cc2)[Si](C)(C)C)ccs1)c1sc(cc1)[Si](C)(C)C,0.84,3.93
CC(C)(C)C1=C(c2ccccc2)S/C(=C/2\SC=CS2)/S1,0.73,3.13
CC1=CSC(=[S]1)[C]1SC=C(OC)S1,0.73,3.17
C#CC1=CS/C(=C/2\SC=C(C(C)(C)C)S2)/S1,0.7,3.25
C=CC1=C(C)S[C](C2=[S]C=CS2)S1,0.5,3.21
C#CC1=CS/C(=C/2\SC=C(NC)S2)/S1,0.67,3.1
c1ccc(cc1)C1=CS/C(=C\2/SC=C(Cl)S2)/S1,0.59,3.33
CC1=C(OCCOCCOC)S[C](C2=[S]C=CS2)S1,0.63,3.2
CNC1=CS/C(=C/2\SC=C(OC)S2)/S1,0.73,3.05
C1=C[S]=C([C]2SC=C(O)S2)S1,0.8,3.19
CN(C)C1=CS/C(=C\2/SC=C(Cl)S2)/S1,0.94,3.13
c1ccc(cc1)C1=CS/C(=C\2/SC=C(c3ccccc3)S2)/S1,0.5,3.22
CC1=CSC(=[S]1)[C]1SC=C(F)S1,1.06,3.29
COC1=CS[C](C2=[S]C(=CS2)C(=O)O)S1,1.12,3.36
CCC1=C(F)S[C](C2=[S]C=CS2)S1,0.95,3.29
c1ccc(cc1)C1=CS/C(=C\2/SC=C(O)S2)/S1,0.56,3.2
CN(C)C1=CS/C(=C/2\SC=C(F)S2)/S1,1.05,3.13
