SMILES,Affinity,Ionization
c1(cc2c(cc1)nccn2)NC,1.04,4.13
c1cc(c(cn1)C)c1ccnc(c1)N(C)C,0.72,4.08
c1cc(ccn1)c1ccnc(c1C)OC,0.79,4.9
c1cc(ccn1)c1c(cncc1C)OC,0.72,4.98
c1c(c2c(cc1)ncc(n2)C)N,1.08,4.02
c1cc(c(cn1)C)c1ccncc1OC,0.76,4.99
c1c(c2c(cc1)nccn2)c1ccccc1,1.26,4.77
c1cc(cc(n1)C)c1ccncc1N(C)C,0.86,4.07
C1CCCS[C@H]1c1ccccc1,1.11,4.57
c1c(c2c(cc1N)nccn2)C,1.04,4.19
c1c(c2c(cc1)nccn2)NC(=O)C,1.42,4.78
c1cc(ccn1)c1cc(ncc1c1ccccc1)C,0.95,4.88
c1cc(ccn1)c1c(cncc1OC)OC,0.76,4.89
c1cc(ccn1)c1ccnc(c1C)c1ccccc1,0.87,4.96
c1(cc2c(cc1)ncc(n2)N(C)C)C,0.9,4.17
c1c(c(ccn1)c1ccncc1N)C,0.68,4.4
C(Sc1ccccc1)[C@@H]1CN(C(=O)O1)C,0.65,4.58
c1c(c2c(cc1)nc(cn2)C=C)C,1.26,4.99
c1(cc2c(cc1)ncc(n2)NC)C,0.95,4.34
C(OCC)(F)(F)c1ccc(cc1)OC,0.75,4.91
Fc1c(F)c(O)c(c(c1O)F)F,0.68,4.94
c1cc(ccn1)c1c(cnc(c1)NC(=O)C)C,1.01,4.88
c1(c(c2c(cc1)nccn2)C)NC(=O)C,1.33,4.96
c1cc(ccn1)c1cc(ncc1O)O,1.0,4.68
C1C[C@H]([C]SC1)OC.OC,1.34,4.3
c1cc(ccn1)c1c(cncc1c1ccccc1)C,0.81,4.99
c1cc(ccn1)c1c(cncc1N)N,0.59,4.0
C(=O)(O)[C@@H]1[C@@H](C(=O)O)C=CC=C1,0.75,4.92
c1(cc(ccn1)c1ccncc1N)N,0.67,4.39
c1(cc2c(c(c1)OC)nccn2)OC,1.2,4.54
Cc1c(c2c(nc1OCC)cccc2)c1ccccc1,0.53,4.69
c1cc(ccn1)c1cc(ncc1C)OC,0.85,4.86
c1(cc(ccn1)c1ccnc(c1)N(C)C)N(C)C,0.75,4.06
c1cc(ccn1)c1cc(ncc1N)C,0.83,4.23
c1c(c2c(cc1)ncc(n2)C)OC,1.21,4.53
c1cc(ccn1)c1c(cncc1C)NC,0.64,4.14
c1(cc2c(cc1)nc(cn2)NC(=O)C)C,1.2,4.84
c1cc(c(cn1)C)c1ccncc1N,0.59,4.43
C(=O)(OC)c1c2c(ccc1)cccc2,1.07,4.78
c1cc(ccn1)c1c(cncc1O)O,0.85,4.95
c1(cc2c(c(c1)NC(=O)C)nccn2)C,1.36,4.73
c1(cc2c(cc1)nc(cn2)OC)C,1.02,4.86
c1(cc2c(cc1)nc(cn2)c1ccccc1)C,1.27,4.83
c1(c2c(ccc1)cccc2)c1oc(cn1)c1ccccc1,1.04,4.16
c1cc(ccn1)c1c(cnc(c1)C=C)C=C,1.12,4.7
c1cc(ccn1)c1cc(ncc1O)C,0.94,4.94
c12c(nc3c(c1)cccc3)cccc2,1.3,4.47
c1(cc2c(cc1)ncc(n2)NC(=O)C)C,1.2,4.96
C(=N\CC)\[C@H]1C(=C1)c1c(cnc(c1)C)N=C=O,1.23,4.76
c1cc(cc(n1)C)c1ccnc(c1)NC,0.87,4.26
c1(cc2c(cc1)nc(cn2)C)OC,1.16,4.68
[C@@H]1(CC[C@H](SC1)C(=O)O)C,1.01,4.93
c1(cc2c(cc1)nc(cn2)C)NC(=O)C,1.27,4.77
c1cc(ccn1)c1cc(nc(c1)C)NC,0.92,4.21
C(=N\C=C/C(=C=C)c1ccncc1NC=O)/NC(=O)C,1.01,4.16
c1cc(ccn1)c1c(cnc(c1)C)OC,0.92,4.82
C=N/C=C/C(=C=C)c1cc(ncc1NC=O)C,1.19,4.19
c1cc(ccn1)c1cc(nc(c1)NC(=O)C)C,1.12,4.97
c1ccc(cc1)c1ccc(c2ccccc2)s1,0.85,4.05
c1cc(ccn1)c1c(cnc(c1)OC)OC,0.97,4.52
c1(cc2c(cc1OC)nccn2)OC,1.14,4.72
C1C[C@H]([C@H](SC1)c1ccccc1)C,1.2,4.7
c1cc(ccn1)c1cc(nc(c1)C)N,0.94,4.39
C1[C@H](C[C@H](SC1)C=C)C=C,1.12,4.4
c1cc(cc(n1)NC)c1ccncc1C,0.76,4.3
c1cc2c(cc1)nc(c(n2)C)N,0.89,4.51
c1(cc2c(cc1)ncc(n2)N)C,0.95,4.52
c1c(c2c(cc1C)nccn2)N,1.09,4.03
C=N/C=C(/C(=C=C)c1ccncc1NC=O)\C,0.86,4.04
C1CC(CSC1)(C(=O)O)C(=O)O,0.51,4.95
c1cc(c(cn1)C)c1ccnc(c1)c1ccccc1,0.92,4.96
c1cc(ccn1)c1cc(nc(c1)c1ccccc1)C,1.05,4.89
c1cc(ccn1)c1cc(ncc1c1ccccc1)c1ccccc1,1.01,4.69
c1(cc2c(cc1)ncc(n2)c1ccccc1)C,1.28,4.92
c1(cc(ccn1)c1ccnc(c1)N)N,0.85,4.49
C(=N\C=C\C(=C=C)c1ccncc1NC=O)\C,0.95,4.02
c1cc(ccn1)c1cc(nc(c1)OC)C,0.97,4.93
c1cc(ccn1)c1cc(nc(c1)OC)OC,1.03,4.87
c1cc(cc(n1)C)c1ccnc(c1)c1ccccc1,1.05,4.96
c1cc(cc(n1)C)c1ccncc1NC,0.87,4.18
c1cc(ccn1)c1ccnc(c1N)C,0.72,4.28
c1ccc(cc1)c1cc(c2ccccc2)sc1,0.54,4.26
c1cc(ccn1)c1c(cnc(c1)c1ccccc1)C,0.91,4.81
C1CC[C@H](S[C@H]1C)C(=O)O,0.97,4.93
c1cc(ccn1)c1c(cncc1NC)C,0.7,4.12
C1C[C@H]([C@H](SC1)C=C)C=C,1.3,4.73
c1cc(cc(n1)C)c1ccnc(c1)N,0.93,4.51
c1(cc2c(cc1)nc(cn2)C=C)C,1.25,4.95
c1cc(ccn1)c1cc(nc(c1)NC(=O)C)NC(=O)C,1.24,4.87
c1cc(ccn1)c1ccnc(c1C=C)C=C,0.96,4.86
c1(c(c2c(cc1)nccn2)OC)OC,1.24,4.28
c1cc(cc(n1)NC)c1ccncc1NC,0.69,4.15
c1cc2c(cc1)nc(c(n2)c1ccccc1)C,1.2,4.99
c1cc(ccn1)c1cc(nc(c1)C)N(C)C,0.88,4.02
c1(c(c2c(cc1)nccn2)C)CC,1.13,4.95
c1cc2c(cc1)nc(c(n2)c1ccccc1)c1ccccc1,1.29,4.81
c1c2c(ccn1)c1ccncc21.[C][N]C,1.33,4.92
c1(cc2c(c(c1)CC)nccn2)CC,1.16,4.94
c1(cc2c(cc1)nc(cn2)NC)C,0.96,4.25
c1cc2c(cc1)nc(c(n2)C)NC,0.97,4.29
c1cc2c(cc1)nc(c(n2)N)N,0.74,4.28
c1(cc2c(cc1)ncc(n2)C)OC,1.15,4.75
c1cc(c(cn1)C)c1ccnc(c1)N,0.78,4.51
c1(c(c2c(cc1)nccn2)NC(=O)C)C,1.36,4.76
[C@@H]1(CC[C@H](SC1)c1ccccc1)C,1.05,4.58
c1(c(c2c(cc1)nccn2)CC)CC,1.14,4.91
c1cc2c(cc1)nc(c(n2)C)N(C)C,0.93,4.2
c1c(c2c(cc1)ncc(n2)C)c1ccccc1,1.18,4.71
c1c(c2c(cc1)ncc(n2)NC(=O)C)NC(=O)C,1.32,4.55
c1(cc2c(c(c1)C=C)nccn2)C=C,1.48,4.67
c1(cc2c(cc1c1ccccc1)nccn2)C,1.24,4.94
c1c(c2c(c(c1)CC)nccn2)CC,1.12,4.83
c1(cc2c(cc1)ncc(n2)C=C)C=C,1.41,4.9
c1c(c2c(cc1)nc(cn2)C)c1ccccc1,1.19,4.72
c1(cc2c(cc1N)nccn2)C,1.04,4.24
c1(cc2c(cc1C=C)nccn2)C,1.33,4.88
c1(cc2c(cc1NC)nccn2)C,1.12,4.05
c1(cc2c(cc1NC(=O)C)nccn2)C,1.31,4.87
c1(cc2c(cc1)nc(cn2)N(C)C)C,0.91,4.09
c1(cc2c(cc1C=C)nccn2)C=C,1.44,4.91
c1(cc2c(c(c1)C=C)nccn2)C,1.31,4.7
c1(cc2c(cc1)nc(cn2)C)C=C,1.32,4.81
c1(cc2c(cc1NC(=O)C)nccn2)NC(=O)C,1.45,4.81
c1cc(ccn1)c1ccnc(c1NC)C,0.83,4.1
c1cc(ccn1)c1cc(nc(c1)C=C)C=C,1.22,4.9
c1(cc2c(c(c1)C)nccn2)NC(=O)C,1.3,4.75
c1c(c2c(cc1)ncc(n2)NC)C,0.86,4.3
C(=C\C=O)/c1ccc(cc1)OC,1.29,4.61
c1(cc2c(cc1)nc(cn2)NC(=O)C)NC(=O)C,1.26,4.57
c1cc2c(cc1)nc(c(n2)C=C)C=C,1.43,4.94
c1cc(ccn1)c1ccnc(c1C)N(C)C,0.78,4.08
N(C(C)C)(C(C)C)C(=S)S,0.78,4.34
c1c(c2c(cc1)nc(cn2)OC)OC,0.98,4.6
c1(cc2c(cc1)ncc(n2)N)N,0.84,4.11
O(C)c1c(O)c(OC)cc(c1)C=O,0.97,4.64
c1c(c2c(c(c1)C)nccn2)C=C,1.3,4.56
S([C@@H]1C(=O)OCC1)c1ccccc1,1.24,4.74
C1C[C@H]([C]SC1)NC.NC,1.14,4.11
c1cc(ccn1)c1c(cncc1C=C)C=C,0.83,4.93
Clc1c2c(cc3c(c2)cccc3)ccc1,1.11,4.1
c1c(c2c(cc1OC)nccn2)C,1.16,4.66
N(C(=O)N(C)C)c1cc(Cl)c(cc1)Cl,1.17,4.59
c1c(c2c(cc1)nc(cn2)NC)C,0.96,4.32
c1(c(c2c(cc1)nccn2)OC)C,1.25,4.43
c1(c(c2c(cc1)nccn2)c1ccccc1)C,1.19,4.8
c1(c(c2c(cc1)nccn2)C=C)C=C,1.36,4.64
c1c(c2c(cc1)ncc(n2)OC)OC,1.08,4.49
c1cc2c(cc1)nc(c(n2)N(C)C)C,0.93,4.2
c1c(c2c(cc1)nc(cn2)C=C)C=C,1.39,4.71
c1(cc2c(cc1)nc(cn2)C)c1ccccc1,1.24,4.78
c1(cc2c(c(c1)C)nccn2)CC,1.15,4.99
c1c(c2c(c(c1)NC(=O)C)nccn2)NC(=O)C,1.48,4.22
c1(cc2c(cc1)ncc(n2)C)NC(=O)C,1.28,4.83
S(CC(F)(F)F)c1ccc(cc1)OC,0.67,4.33
c1(c(c2c(cc1)nccn2)C)N,1.03,4.14
c1(c(c2c(cc1)nccn2)C)c1ccccc1,1.23,4.85
S([C@@H](C(=O)OCC)F)c1ccccc1,1.14,4.9
c1c(c2c(cc1)nc(cn2)c1ccccc1)C,1.28,4.89
c12c3c(ccc1cccn2)cccn3,0.78,4.97
c1c(c2c(cc1)ncc(n2)c1ccccc1)C,1.29,4.84
C(=C)c1cc2c(cc1)cccc2,0.55,4.43
[O]n1c2c(n(cc1)[O])CCCC2,1.1,4.58
c1c(c2c(cc1)ncc(n2)NC(=O)C)C,1.21,4.87
c1c(c2c(cc1)ncc(n2)N)C,0.97,4.45
c1(c(c2c(cc1)nccn2)NC(=O)C)NC(=O)C,1.44,4.45
c1(cc2c(cc1)ncc(n2)C)N,1.03,4.22
c1c(c2c(cc1)nc(cn2)NC(=O)C)C,1.2,4.91
c1c(c2c(cc1)nc(cn2)NC(=O)C)NC(=O)C,1.37,4.63
c1c(c2c(cc1)ncc(n2)N(C)C)C,0.9,4.13
C(=C\C=O)(/CCC=C(C)C)\C,0.97,4.86
c1c(c2c(cc1)ncc(n2)C=C)C,1.27,4.95
C(#Cc1ccccc1)c1ccccc1,0.66,4.51
S=c1[nH]c2c(s1)cccc2,0.75,4.55
c12c3c(nnc1cccc2)cccc3,1.41,4.88
C(=O)(O)c1c(O)c(O)c(cc1)O,0.77,4.76
c1(C2CC2)ccc(cc1)Cl,1.11,4.67
C(C(=O)Sc1ccccc1)c1ccccc1,0.6,4.97
c1c(c2c(cc1)nc(cn2)C)OC,1.23,4.51
C1CC[C@@](SC1)(C)c1ccccc1,0.89,4.73
c1(cc2c(cc1N)nccn2)N,0.95,4.13
c1c(c2c(c(c1)C)nccn2)OC,1.22,4.41
C1CC[C@@](SC1)(C)NC(=O)C,1.17,4.4
c1c(c2c(cc1)ncc(n2)C=C)C=C,1.4,4.67
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)NC)C,1.48,4.67
[C@H](Sc1ccccc1)(OC(=O)C)C(F)(F)F,1.0,4.98
C(=S)(N)c1ccc(cc1)Cl,1.38,4.7
N(CC(F)(F)F)(CC)c1c(C#N)cccc1,0.68,4.47
c1(cccs1)c1cccs1,0.63,4.11
c12c(c3c(c4c1cccc4)cccc3)csc2,0.52,4.34
S(C=C(Cl)Cl)CCCC,1.49,4.55
C12=C(C(=O)C1=O)N(CCN2C)C,0.5,4.0
S([C@]1(F)C(=O)OCC1)c1ccccc1,1.27,4.92
C(C#N)(C#N)c1c2c(ccc1)cccc2,0.74,4.91
c1(c(c2c(cc1)nccn2)C#C)C,1.42,4.98
c1(cc2c(cc1)nc(cn2)C)N,1.05,4.17
c1(c(c2c(cc1)nccn2)CC)C,1.15,4.95
C1CC[C@H](S[C@H]1C)c1ccccc1,1.02,4.72
c1cc(ccn1)c1ccnc(c1OC)C,0.95,4.93
c1c(c2c(c(c1)C=C)nccn2)C=C,1.47,4.39
S(c1c2c(ccc1)cccc2)c1ccccc1,0.65,4.37
c1c(c2c(cc1C=C)nccn2)C,1.34,4.8
C1[C@H](C[C@H](SC1)C#C)C#C,0.87,4.97
c1c(c2c(c(c1)C#C)nccn2)C,1.41,4.9
c1(c(c2c(cc1)nccn2)C)OC,1.14,4.58
c1(cc2c(cc1)ncc(n2)C)C=C,1.33,4.87
C(=O)(O)c1cc(O)c(cc1)O,0.71,4.9
c1cc(ccn1)c1ccnc(c1N(C)C)C,0.83,4.03
c1(cc2c(cc1)ncc(n2)OC)OC,1.14,4.79
c1c(c2c(cc1c1ccccc1)nccn2)C,1.26,4.78
C(=C\C(CO)(C)C)(/[S@](=O)C)\SC,0.59,4.89
C(=O)(O)c1c(O)cccc1O,0.88,4.71
c1cc(ccn1)c1ccnc(c1O)O,0.94,4.84
c1(c(c2c(cc1)nccn2)C=C)C,1.27,4.72
c1c(c2c(cc1)nc(cn2)N)C,0.97,4.51
C(=C\c1ccccc1)(\Cl)/c1ccccc1,0.91,4.44
S([O])([O])(O)c1cc(N)ccc1,1.33,4.49
O=C1[CH]N([N]O1)c1ccc(cc1)OC,1.4,4.93
C(=O)c1c2c(ccc1)cccc2,1.37,4.85
O(CC(=O)O)c1c(Cl)cc(cc1)Cl,1.32,4.92
O=c1c2c([nH]c(=O)[nH]2)[nH]c(=O)[nH]1,0.6,4.49
[C@H](C(=O)OC)(OC)c1cc(OC)ccc1,0.7,4.76
c1c(c2c(cc1)ncc(n2)OC)C,1.01,4.88
C(#N)c1c2c(ccc1)cccc2,1.08,4.95
C(=O)(O)c1c(O)ccc(c1)O,0.9,4.52
Clc1c2c(cc3c1cccc3)cccc2,1.15,4.09
[C]([C](F)c1ccccc1)(Sc1ccccc1)OC,0.72,4.08
O=c1n([C@@H]2O[C@@H](CC2)CO)ccc(n1)N,0.55,4.9
O(C)c1ccc(cc1)c1nc(sn1)c1ccc(cc1)OC,1.0,4.42
S(C#CSc1ccccc1)c1ccccc1,0.86,4.36
c1(c(ccs1)c1ccccc1)c1cccs1,0.7,4.1
C(S)c1cc(CS)c(cc1C)C,0.99,4.67
O(C)c1cc(c2c(n1)cccc2)c1ccccc1,0.75,4.73
C(=O)(O)c1c(O)cc(cc1)O,0.62,4.99
O=c1c2c([nH]c3c1cccc3)ccc(c2)O,1.0,4.12
C(=O)c1ccc(cc1)c1ccco1,1.31,4.53
S(c1cc2c(nc1)cccc2)c1cc2c(nc1)cccc2,1.0,4.54
O=c1c2c3c4c([nH]1)ccc1c4c4c5c3c(cc2)ccc5ccc4cc1,1.08,4.1
C[C@]12c3c(OC1=CC(=O)[C@H](C2=O)C(=O)C)c(C(=O)C)c(c(c3O)C)O,1.39,4.76
C(=O)(OC)c1c2c(C(=O)OC)cccc2ccc1,1.15,4.96
C(#N)c1c(Oc2ccc(cc2)c2ccsc2)cccc1C#N,1.44,4.49
C(/C(=C/COC)/C)C1(C)C(=O)CCC1=O,0.61,4.86
S(SN1CCOCC1)N1CCOCC1,1.38,4.21
O(C(C(=O)O)(C)C)c1ccc(cc1)Cl,1.37,4.73
Clc1c2c(ccc1)cccc2,0.56,4.65
C(=O)(C)c1cc(OC)ccc1,0.98,4.9
[N]([O])N1c2c(C[C@H]1C)cccc2,1.06,4.77
C(S)c1ccc(cc1)c1ccc(cc1)c1ccncc1,0.89,4.57
O=c1c2c(oc(c1O)c1cc(O)c(cc1)O)cc(cc2O)O,1.23,4.25
N(C(=S)S)(c1ccccc1)c1ccccc1,1.27,4.53
O(C)c1c(O)c(OC)cc(c1)C(=O)O,0.68,4.62
C([C@@H](/C=C/C)OC)C1(C)C(=O)CCC1=O,0.57,4.73
C(CC1=C(C)CCCC1=O)C1=C(C)CCCC1=O,0.5,4.98
C(=O)(Sc1ccccc1)c1ccccc1,1.12,4.96
C(=Cc1ccccc1)(c1ccccc1)c1ccccc1,0.79,4.15
c12c3C=Cc1cccc2ccc3,1.25,4.51
C(=CN(C)C)(C(=O)OC)C(=O)OC,0.58,4.48
C(SC=C(Cl)Cl)c1ccccc1,1.45,4.6
[O]S1([O])OC(c2c1cccc2)(c1cc(O)c(cc1)O)c1cc(O)c(cc1)O,0.57,4.59
C(=C\C(=O)O)/c1cc(O)c(cc1)O,1.18,4.52
C(=O)(O)c1c(O)c(O)ccc1,0.92,4.68
C(=O)(O)c1[nH]c2c(c1)cc(cc2)O,0.84,4.33
C(N)[C]1N([N]OC1=O)c1ccc(cc1)C,1.25,4.73
C(=C(\[S@](=O)C)/SC)/c1c2c(ccc1)cccc2,1.12,4.32
C(=O)(O)c1cc(O)c(c(c1)O)O,0.68,4.72
S(CC(=O)O)CSCC(=O)O,1.13,4.8
S(SCCC)CCC,1.4,4.52
C(=C(\[S@](=O)C)/SC)/c1cc2c(cc1)cccc2,1.12,4.45
