SMILES,Affinity,Ionization
c12c(cc(cc2)N(=O)=O)cccc1N(=O)=O,2.28,5.5
c12c(C(=O)N(C1=O)C)c(c(c(c2Cl)Cl)Cl)Cl,2.05,5.9
c1(C(=O)OCC#C)ccc(cc1)N(=O)=O,2.32,5.45
S(=O)(=O)(F)c1c(C)c(COC)c(c(c1C)COC)C,2.19,5.35
c12c(C(=O)OC1=O)ccc(c2)c1cc2c(cc1)C(=O)OC2=O,2.2,5.85
c12c(C(=O)C=C(C1=O)OC)cccc2,2.33,5.63
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)F,2.25,5.89
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)C(Cl)(Cl)Cl,2.27,5.87
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)O,2.14,5.28
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)CC,2.1,5.6
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)C=C,2.22,5.15
C1(C(=O)c2c(C1=O)cccc2)c1ccccc1,1.62,5.2
c1cc2c(cc1)ncc(n2)C#C,1.53,5.37
c1c(c2c(cc1C(=O)O)nccn2)C(=O)O,1.92,5.72
c1cc2c(cc1)nc(c(n2)N(=O)=O)C,2.39,5.65
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)C=C,2.13,5.12
c1(c2ccccc2)cc(N(=O)=O)ccc1,2.07,5.07
c12c(C(=O)N(C1=O)C)cccc2Cl,1.73,5.91
c1cc2c(cc1)ncc(n2)C(=O)O,1.81,5.66
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)C,2.1,5.64
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)C#C,2.23,5.45
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)NC(=O)C,2.29,5.03
C1CC[C@H](S[C@H]1N(=O)=O)C,1.53,5.26
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)NC(=O)C,2.21,5.09
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)O,2.3,5.19
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)C)C#N,2.39,5.99
c1c(c2c(cc1)nccn2)C#N,1.72,5.79
C1CC[C@H](S[C@H]1N(=O)=O)N(=O)=O,1.98,5.66
c1c(c2c(cc1)ncc(n2)C(=O)O)C(=O)O,2.05,5.56
c1(c(c2c(cc1)nccn2)C)N(=O)=O,2.14,5.65
c1cc2c(cc1)ncc(n2)C#N,1.87,5.67
c1c(c2c(cc1)ncc(n2)C#C)C#C,1.71,5.12
C1C[C@H]([C@H](SC1)N(=O)=O)N(=O)=O,1.93,5.27
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)C,2.15,5.65
C1CCC(SC1)(C(=O)O)C(=O)O,1.6,5.14
c1(cc2c(cc1)nccn2)C#N,1.69,5.73
c1(cc2c(cc1)nccn2)N(=O)=O,2.33,5.77
c1c(c2c(cc1)nccn2)C(=O)O,1.63,5.33
c1c(c2c(cc1)nccn2)N(=O)=O,2.2,5.64
c1cc(ccn1)c1ccnc(c1C)N(=O)=O,2.04,5.86
c1(cc2c(c(c1)C(=O)O)nccn2)C,1.58,5.3
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)F,2.25,5.89
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)c1ccccc1,2.19,5.05
c1cc(cc(n1)N(C)C)c1ccncc1N(C)C,2.14,5.39
c1cc(ccn1)c1ccnc(c1C#N)C#N,1.71,5.84
c1cc(ccn1)c1cc(nc(c1)N(=O)=O)C,2.18,5.83
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)CC,2.14,5.64
C(=O)c1cc(Cl)cc(c1)Cl,1.5,5.71
c1c(c2c(cc1)nc(cn2)C)N(=O)=O,2.16,5.56
c1cc(cc(n1)C)c1ccnc(c1)N(=O)=O,2.23,5.62
c1cc2c(cc1C)C(=O)c1c(C2=O)cc(cc1)NC(=O)C,2.19,5.07
N(=O)(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,2.08,5.9
c1cc2c(cc1)C(=O)c1c(C2=O)cccc1,2.18,5.93
c1c(c2c(cc1)nc(cn2)C)C(=O)O,1.57,5.26
[C@@H]1(CC[C@H](SC1)N(=O)=O)C,1.56,5.27
Clc1c(Cl)c(Cl)c(c(c1Cl)Cl)O,1.83,5.25
c1cc(c(cn1)C)c1ccnc(c1)N(=O)=O,2.22,5.67
C(C(=O)O)N1C=CCC=C1.[Cl],1.7,5.29
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C)F,2.22,5.69
[C@@H]1(C[C@H](CSC1)C)N(=O)=O,1.69,5.01
c1c(c2c(c(c1)C(=O)O)nccn2)C(=O)O,2.04,5.42
c1(cc2c(cc1)ncc(n2)N(=O)=O)C,2.48,5.57
c1cc2c(cc1C=C)C(=O)c1c(C2=O)c(ccc1)C=C,2.19,5.17
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C)C(=O)O,2.28,5.85
O=C1c2c(C(=O)C(=C1CC=C(C)C)O)cccc2,2.3,5.16
c1c(c2c(cc1)ncc(n2)C)C(=O)O,1.56,5.21
c1(c(c2c(cc1)nccn2)C(=O)O)C(=O)O,1.84,5.75
[C@H](C(=O)O)(F)c1ccccc1,1.52,5.62
C(=O)(OC)c1c(C(=O)OC)cc(c(c1)C(=O)OC)C(=O)OC,1.74,5.97
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C=C)C,2.13,5.11
c1cc(ccn1)c1cc(ncc1C#N)C#N,1.98,5.84
c1(c(c2c(cc1)nccn2)C)C(=O)O,1.55,5.36
c1cc2c(cc1)C(=O)c1c(C2=O)c(cc(c1)C)C(Cl)(Cl)Cl,2.23,5.82
c1cc(ccn1)c1c(cncc1N(=O)=O)C,2.14,5.8
c1cc(ccn1)c1cc(nc(c1)C(=O)O)C(=O)O,1.57,5.88
c1cc(ccn1)c1c(cnc(c1)N(=O)=O)C,2.16,5.85
c1(cc(ccn1)c1ccncc1C(=O)O)C(=O)O,1.52,5.88
c1cc(ccn1)c1c(cnc(c1)C(=O)O)C(=O)O,1.9,5.73
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C)C(Cl)(Cl)Cl,2.3,5.83
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C)C(Cl)(Cl)Cl,2.34,5.74
c1(ccc(s1)C(=O)O)C(=O)O,1.77,5.83
C1C[C@](CSC1)(C)N(=O)=O,1.61,5.01
c1cc(ccn1)c1cc(nc(c1)C#N)C#N,1.79,5.83
C1C(CCSC1)(N(=O)=O)N(=O)=O,2.4,5.05
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1NC(=O)C)C,2.48,5.01
c1c(c2c(cc1)nc(cn2)C(=O)O)C,1.75,5.28
C1[C@H](C[C@H](SC1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.27,5.36
c1cc2c(cc1F)C(=O)c1c(C2=O)cc(cc1)C,2.22,5.68
c1(cc(ccn1)c1ccncc1N(=O)=O)C,2.2,5.65
c1c(c2c(cc1)nc(cn2)C(=O)O)C(=O)O,1.98,5.49
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C)C,2.11,5.55
c1cc2c(cc1)C(=O)c1c(C2=O)c(cc(c1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.43,5.98
[C@@H]1(CC[C@H](SC1)N(=O)=O)N(=O)=O,1.78,5.53
c1cc(c(cn1)N(=O)=O)c1ccncc1C,2.24,5.63
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.47,5.98
c1cc2c(cc1)nc(c(n2)C)C(=O)O,1.71,5.51
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)C#C)C,2.24,5.41
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C)C,2.07,5.48
[C@@H]1(C[C@H](CSC1)N(=O)=O)N(=O)=O,1.78,5.18
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C=C)C=C,2.26,5.1
[C@@H]1(CC[C@H](SC1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.49,5.24
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)F)C,2.21,5.72
c1cc2c(cc1)nc(c(n2)C(=O)O)C(=O)O,1.93,5.74
c1cc2c(cc1)nc(c(n2)C#C)C#C,1.69,5.44
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C=C)C,2.12,5.08
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1CC)C,2.06,5.46
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C#C)C,2.19,5.41
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C(Cl)(Cl)Cl)C,2.23,5.82
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)CC)C,2.1,5.48
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C)CC,2.11,5.55
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1OC)C,2.12,5.05
c1cc2c(cc1CC)C(=O)c1c(C2=O)cc(cc1)C,2.11,5.56
c1cc2c(cc1O)C(=O)c1c(C2=O)cc(cc1)C,2.09,5.25
c1cc2c(cc1O)C(=O)c1c(C2=O)cc(cc1)O,2.09,5.18
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C)C#N,2.4,5.75
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C=C)C=C,2.2,5.11
c1(cc2c(cc1)nc(cn2)C#C)C#C,1.71,5.19
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)C(=O)O)C,2.32,5.87
c1(cc2c(cc1C(=O)O)nccn2)C,1.61,5.48
c1cc2c(cc1C)C(=O)c1c(C2=O)cc(cc1)OC,2.1,5.12
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1O)O,2.08,5.12
c1cc(ccn1)c1cc(nc(c1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1.61,5.91
C1(C(C(=C(C(=C1F)F)F)F)(F)F)(F)F,1.97,5.93
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C)F,2.17,5.75
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C)OC,2.02,5.06
c1(cc2c(cc1N(=O)=O)nccn2)C,2.24,5.71
c1(cc2c(cc1)ncc(n2)C)N(=O)=O,2.28,5.65
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)C#C)C#C,2.37,5.43
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)CC)CC,2.09,5.49
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)F)F,2.33,5.89
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C)O,2.07,5.22
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)C)OC,2.09,5.02
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C#C)C#C,2.37,5.49
c1(cc2c(cc1)nc(cn2)C)N(=O)=O,2.25,5.65
c1(N2C(=O)C=CC2=O)cc(cc(c1)Cl)Cl,2.12,5.41
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C)C#N,2.35,5.97
c1(c(c(c(c(c1F)F)F)F)F)Cl,1.71,5.95
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C)C(=O)O,2.34,5.73
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)F)F,2.31,5.94
c1cc2c(cc1C)C(=O)c1c(C2=O)cc(cc1)C=C,2.19,5.14
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C=C)C=C,2.16,5.19
c1cc2c(c(c1)F)C(=O)c1c(C2=O)c(ccc1)C,2.16,5.65
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)C#C,2.2,5.51
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1C#C)C#C,2.26,5.22
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)C#N,2.35,5.72
c1(cc2c(cc1)nc(cn2)C)C(=O)O,1.56,5.51
c1(cc2c(c(c1)C)nccn2)C(=O)O,1.6,5.37
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1F)C,2.21,5.72
c1cc2c(cc1C=C)C(=O)c1c(C2=O)cc(cc1)C=C,2.26,5.12
c1cc2c(c(c1)C=C)C(=O)c1c(C2=O)c(ccc1)C=C,2.12,5.17
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C)NC(=O)C,2.15,5.05
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)C#N,2.32,5.79
c1(c(c2c(cc1)nccn2)C#C)C#C,1.66,5.08
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)C)C,2.11,5.5
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1O)C,2.25,5.11
c1cc2c(cc1C(=O)O)C(=O)c1c(C2=O)cc(cc1)C,2.34,5.73
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)CC,2.06,5.58
O(P(=O)(Cl)Cl)c1ccccc1,2.47,5.43
N(=O)(=O)c1c(C)cccc1C,1.76,5.52
c1(cc2c(cc1)ncc(n2)C)C(=O)O,1.59,5.5
C(/C(=C/C(=O)C)/O)(F)(F)F,1.93,5.77
c1(cc2c(cc1)ncc(n2)C(=O)O)C(=O)O,2.01,5.84
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1C)C,2.0,5.37
c1cc2c(cc1OC)C(=O)c1c(C2=O)c(ccc1)C,2.06,5.1
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)O)C,2.03,5.08
c1cc2c(c(c1)O)C(=O)c1c(C2=O)c(ccc1)O,2.4,5.2
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)F,2.16,5.68
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C#C)C,2.14,5.31
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)C,2.07,5.6
c1cc2c(c(c1)C)C(=O)c1c(C2=O)c(ccc1)C#C,2.14,5.41
c1cc2c(cc1C#C)C(=O)c1c(C2=O)c(ccc1)C#C,2.32,5.49
c1cc2c(c(c1)C)C(=O)c1c(C2=O)c(ccc1)CC,2.01,5.54
c1c(c2c(c(c1)C)nccn2)N(=O)=O,2.13,5.57
c1c(c2c(cc1N(=O)=O)nccn2)C,2.29,5.64
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1C#N)C,2.34,5.94
c1(c(c2c(cc1)nccn2)N(=O)=O)C,1.94,5.68
c1cc2c(c(c1)OC)C(=O)c1c(C2=O)c(ccc1)C,2.06,5.07
c1cc2c(cc1C#C)C(=O)c1c(C2=O)c(ccc1)C,2.2,5.5
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C=C)C,2.11,5.05
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)OC,2.01,5.09
c1cc2c(cc1C#N)C(=O)c1c(C2=O)c(ccc1)C,2.34,5.72
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)OC)C,2.06,5.04
c1(cc2c(cc1)nc(cn2)C(=O)O)C(=O)O,2.13,5.84
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)O,2.22,5.12
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1F)C,2.15,5.58
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)O,2.05,5.25
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)CC,2.0,5.54
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C#C)C#C,2.27,5.45
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)NC(=O)C,2.49,5.05
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)C(=O)O,2.3,5.7
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)O)O,2.06,5.25
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C#C)C,2.2,5.42
O=C1c2c(C(=O)N1O)c(F)c(c(c2F)F)F,2.25,5.82
c1cc2c(c(c1)O)C(=O)c1c(C2=O)c(ccc1)C,2.21,5.14
c1cc2c(cc1OC)C(=O)c1c(C2=O)c(ccc1)OC,2.11,5.1
S1(=O)(=O)c2c(C(=C1)Cl)cccc2,1.61,5.55
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C)C,2.04,5.42
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)O)O,2.23,5.09
c1cc2c(c(c1)C)C(=O)c1c(C2=O)c(ccc1)NC(=O)C,2.44,5.03
[S@@](=O)(C=C(Cl)Cl)c1ccc(cc1)C,1.67,5.11
c1c(c2c(cc1C#C)nccn2)C#C,1.65,5.15
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)C(Cl)(Cl)Cl,2.15,5.79
N(/N=C/C=O)c1ccc(cc1)N(=O)=O,2.06,5.01
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C#N)C,2.36,5.98
c1(cc2c(cc1C#C)nccn2)C#C,1.6,5.36
O=C1c2c(C(=O)N1O)ccc(c2)Cl,1.97,5.54
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C(=O)O)C,2.49,5.96
c1cc2c(c(c1)OC)C(=O)c1c(C2=O)c(ccc1)OC,2.11,5.14
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C#C)C#C,2.32,5.51
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)CC)C,2.05,5.42
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)F,2.22,5.68
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C#C)C#C,2.31,5.34
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1F)F,2.31,5.83
C1CCC(SC1)(C#N)C#N,2.05,5.63
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)C#C,2.19,5.4
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C)F,2.19,5.67
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)O)O,2.1,5.16
c1cc2c(cc1NC(=O)C)C(=O)c1c(C2=O)c(ccc1)C,2.14,5.06
c1cc2c(cc1O)C(=O)c1c(C2=O)c(ccc1)C,2.05,5.24
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)CC)C,2.07,5.59
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)F)C,2.16,5.68
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)F)F,2.3,5.92
c12c3c4c5c(c1cccc2c1c(c3ccc4)nc(c(n1)C#N)C#N)nc(c(n5)C#N)C#N,2.13,5.24
N=C1c2c(C(=O)C=C1)cccc2,2.16,5.81
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1C)C#C,2.15,5.26
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1C(Cl)(Cl)Cl)C,2.18,5.83
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C)O,2.24,5.04
c1cc2c(cc1C(Cl)(Cl)Cl)C(=O)c1c(C2=O)c(ccc1)C,2.29,5.73
c1c(c2c(cc1)ncc(n2)C)N(=O)=O,2.15,5.5
c1(cc2c(cc1C(=O)O)nccn2)C(=O)O,1.77,5.8
C1(=C(C(=O)C=C(C1=O)C)C)C,2.48,5.69
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)C,2.01,5.57
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C)C#C,2.17,5.37
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)C,2.06,5.63
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.45,5.98
c1(cc2c(cc1)ncc(n2)C#C)C#C,1.68,5.34
Clc1c(Cl)c(Cl)c(cc1Cl)Cl,1.59,5.56
O=C1c2c(C(=O)N1O)cc(c(c2)Cl)Cl,2.06,5.57
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)F)F,2.31,5.94
N(=O)(=O)c1ccc(cc1)N=C=S,2.24,5.43
C(O)c1c(N(=O)=O)cccc1,1.97,5.87
C(=O)(O)c1c(Cl)c(Cl)c(cc1)OC,1.93,5.24
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)F)C,2.16,5.67
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1CC)C,1.99,5.32
c1cc2c(cc1F)C(=O)c1c(C2=O)c(ccc1)C,2.17,5.7
c1c(c2c(cc1)ncc(n2)C(=O)O)C,1.76,5.28
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C#C)C,2.2,5.36
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)O)C,2.26,5.17
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)F)C,2.21,5.71
c1cc2c(cc1CC)C(=O)c1c(C2=O)c(ccc1)C,2.06,5.6
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C)NC(=O)C,2.34,5.0
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)C(Cl)(Cl)Cl,2.29,5.71
c1cc2c(c(c1)F)C(=O)c1c(C2=O)c(ccc1)F,2.31,5.91
c1cc2c(c(c1)C)C(=O)c1c(C2=O)c(ccc1)C,2.01,5.58
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)NC(=O)C)C,2.16,5.04
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)NC(=O)C,2.43,5.03
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)NC(=O)C)C,2.49,5.05
c1cc2c(c(c1)C#N)C(=O)c1c(C2=O)c(ccc1)C,2.33,5.74
c1cc2c(cc1C(=O)O)C(=O)c1c(C2=O)c(ccc1)C,2.27,5.7
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)O,2.26,5.16
N([N][O])(O)c1ccccc1.N,1.52,5.02
S(=O)(=O)(C=C(Cl)Cl)c1ccccc1,1.78,5.94
C(#N)[C]1N([N]OC1=O)c1ccc(cc1)C,2.04,5.58
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C(Cl)(Cl)Cl)C,2.25,5.81
c1(c(N(=O)=O)cccc1)[S@@](=O)C,2.28,5.21
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)OC)C,2.12,5.1
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)F)F,2.31,5.92
c1cc2c(cc1F)C(=O)c1c(C2=O)c(ccc1)F,2.32,5.92
c1(cc2c(c(c1)N(=O)=O)nccn2)C,2.16,5.67
c1c(c2c(cc1)nc(cn2)N(=O)=O)C,2.48,5.45
C(=O)(C)c1ccc(cc1)C(=O)C,1.63,5.78
Cl[C@@]12C(Cl)(Cl)[C@@]([C@@H]([C@H]1CCl)CCl)(C(=C2Cl)Cl)Cl,2.21,5.68
c1(cc2c(cc1)ncc(n2)C(=O)O)C,1.76,5.49
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)CC)CC,1.98,5.47
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C#N)C,2.38,5.76
c1c(c2c(c(c1)C(=O)O)nccn2)C,1.57,5.33
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C=C)C=C,2.11,5.15
N(=O)(=O)c1c(C)cc(cc1C)C,1.71,5.44
C1CC[C@@](SC1)(N(=O)=O)C,1.58,5.13
[C@@H]1(CC[C@H](SC1)C)N(=O)=O,1.67,5.0
C(S([O])([O])O)CSSCCS([O])([O])O,1.77,5.27
c1c(c2c(cc1)nc(cn2)C#C)C#C,1.69,5.14
c1cc2c(cc1O)C(=O)c1c(C2=O)c(ccc1)O,2.24,5.13
N(=O)(=O)c1cc2c(cc1)[nH]nn2,2.11,5.92
C(Cl)c1cc(CCl)ccc1,2.1,5.55
C(CC(C)(C)Cl)c1ccccc1,1.76,5.22
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)OC)OC,2.06,5.13
