SMILES,Affinity,Ionization
[C]1(c2c([C](c3c1nsn3)c1sc3c(c1)cccc3)nsn2)c1sc2c(c1)cccc2,2.72,3.79
c12c3c(oc1C(=O)c1c(C2=O)cccc1)ccc1c3C=C[CH][CH]1,2.53,0.54
C1=C[S]=C([C]2SC(=C(N(=O)=O)S2)C(Cl)(Cl)Cl)S1,2.97,3.66
C1=C(C(=O)O)S/C(=C\2/SC=C(C(Cl)(Cl)Cl)S2)/S1,2.82,3.61
C1=C[S]=C([C]2SC(=C(Cl)S2)C(Cl)(Cl)Cl)S1,2.99,3.47
CC1=C(C(Cl)(Cl)Cl)S[C](C2=[S]C=CS2)S1,3.11,3.33
COC1=C(C(Cl)(Cl)Cl)S[C](C2=[S]C=CS2)S1,2.64,3.33
c1ccc(cc1)C1=CS/C(=C/2\SC=C(C(Cl)(Cl)Cl)S2)/S1,2.83,3.42
C/C(=N/C1=CS/C(=C/2\SC=C(C(Cl)(Cl)Cl)S2)/S1)/O,2.98,3.3
C1=C[S]=C([C]2SC(=C(N(=O)=O)S2)N(=O)=O)S1,3.26,3.81
C=Cc1cccc2c1[nH]sn2C(=O)C,2.51,3.8
CC(=O)n1c2ccc(cc2[nH]s1)N,2.76,3.52
CC(=O)C1=C(N(=O)=O)S[C](C2=[S]C=CS2)S1,2.73,3.66
CNC1=CSC(=[S]1)[C]1SC=C(C(Cl)(Cl)Cl)S1,2.85,3.18
C1=C(C(Cl)(Cl)Cl)S/C(=C/2\SC=C(F)S2)/S1,2.83,3.55
C1=C[S]=C([C]2SC(=C(C(Cl)(Cl)Cl)S2)C(=O)O)S1,2.93,3.49
C1=C[S]=C([C]2SC(=C(C(Cl)(Cl)Cl)S2)C#N)S1,3.08,3.59
C1=C[S]=C([C]2SC(=C(N(=O)=O)S2)C(=O)O)S1,2.69,3.68
C#CC1=CS/C(=C\2/SC=C(C(Cl)(Cl)Cl)S2)/S1,2.83,3.52
C1=C(C(Cl)(Cl)Cl)S/C(=C/2\SC=C(N)S2)/S1,2.85,3.22
C1=C[S]=C([C]2SC(=C(N)S2)C(Cl)(Cl)Cl)S1,2.62,3.31
C1=C[S]=C([C]2SC=C(C(Cl)(Cl)Cl)S2)S1,2.85,3.42
C#CC1=C(C(Cl)(Cl)Cl)S[C](C2=[S]C=CS2)S1,3.05,3.44
C(#N)C1=CS/C(=C\2/SC=C(C(Cl)(Cl)Cl)S2)/S1,2.82,3.69
CC(=O)c1ccc2c(c1O)[nH]s[nH]2,2.7,3.71
C=Cn1c2ccc(cc2[nH]s1)C#N,2.84,3.61
CC(=O)n1c2ccccc2[nH]s1,2.79,3.74
c1c(c(cc2c1[nH]s[nH]2)C(=O)O)C(=O)O,2.78,3.55
CC(=O)C1=C(C(Cl)(Cl)Cl)S[C](C2=[S]C=CS2)S1,2.92,3.5
CC(=O)C1=CSC(=[S]1)[C]1SC=C(C(Cl)(Cl)Cl)S1,2.83,3.59
C=Cn1c2ccccc2n(C(F)(F)F)s1,2.81,3.89
C#Cn1c2cc(ccc2[nH]s1)F,3.22,3.66
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4n(o1)c1ccccc1)c(=O)n(c3=O)C)on2c1ccccc1)C,2.67,3.74
C#Cn1c2cccc(C#N)c2[nH]s1,3.02,3.62
c1cc2c3c4c1c(=O)n(c(=O)c4cc1c3c3c4c2ccc2c4c(cc3on1C)c(=O)n(c2=O)C)C,2.59,3.77
c1ccc2c(c1)n(C(=O)O)sn2N,2.76,3.74
C#Cn1c2cccc(c2[nH]s1)OC,2.78,3.54
CN(C)n1c2ccccc2n(C#N)s1,2.93,3.98
C#Cc1ccc2c(c1)n(C=C)s[nH]2,2.79,3.42
C=Cn1c2c(cccc2O)[nH]s1,2.67,3.34
C=Cn1c2cc(ccc2[nH]s1)O,2.71,3.34
c1ccc(cc1)n1c2ccc(cc2[nH]s1)C(Cl)(Cl)Cl,2.71,3.29
Cn1ccc(=c2ccn(cc2C(Cl)(Cl)Cl)CCl)cc1,3.33,2.39
C#Cn1c2cccc(c2[nH]s1)OCCOC,2.89,3.37
C=Cn1c2cc(ccc2[nH]s1)N,2.69,3.19
C=Cn1c2ccccc2n(C#N)s1,3.28,3.87
c1cc2c(cc1N)[nH]sn2C(F)(F)F,2.56,3.79
Cn1ccc(=c2ccn(C)c(c2F)Cl)cc1,2.93,2.13
CCn1c2ccccc2n(C#N)s1,3.32,3.6
Cc1ccc(c(c1)[O])O[N]NC,2.83,3.28
CN[N]Oc1ccc(cc1[O])C(Cl)(Cl)Cl,2.92,3.57
CN[N]Oc1ccc(cc1[O])C(F)(F)F,2.91,3.65
CN[N]Oc1c(cccc1[O])C(F)(F)F,2.86,3.72
CN[N]Oc1c(cccc1[O])N(=O)=O,2.87,3.88
CN(C)[N]Oc1ccc(cc1[O])N(=O)=O,2.5,3.82
CN[N]Oc1ccc(cc1[O])N(C)C,2.68,3.19
CN[N]Oc1c(cccc1[O])N,2.88,3.13
C/C(=N/c1cc2c(cc1/N=C(/C)\O)[nH]s[nH]2)/O,2.52,3.12
CN(C)c1cc2c(cc1N(C)C)[nH]s[nH]2,2.55,2.98
COCCOCCOCCOc1cc(c2c(c1)[nH]s[nH]2)C(Cl)(Cl)Cl,2.94,3.19
C/C(=N/c1cc(cc2c1[nH]s[nH]2)NC)/O,2.55,2.95
C/C(=N/c1c(ccc2c1[nH]s[nH]2)NC)/O,2.98,3.35
CNc1cc2c(cc1c1ccccc1)[nH]s[nH]2,2.53,3.06
CN(C)c1c(ccc2c1[nH]s[nH]2)C(Cl)(Cl)Cl,3.05,3.58
CNc1c(ccc2c1[nH]s[nH]2)c1ccccc1,2.53,3.24
C/C(=N/c1cc(cc2c1[nH]s[nH]2)C(Cl)(Cl)Cl)/O,2.75,3.44
C#Cc1ccc(c(c1)O[N]NC)[O],2.85,3.46
CN(C)[C]1[C](C(=c2ccn(C)cc2)C=CN1C)C(Cl)(Cl)Cl,3.06,2.34
C=Cc1ccc2c(c1)ON(N)O2,3.14,3.13
CN(C)c1cn(C)cc/c/1=C\1/C=CN(C)[CH][C]1C(Cl)(Cl)Cl,3.47,1.9
c1ccc(cc1)n1c2ccccc2n(N(=O)=O)s1,3.49,3.93
CN(C)c1cn(C)cc(c1=c1ccn(C)cc1)C(Cl)(Cl)Cl,3.25,2.36
C=Cn1c2ccc(cc2[nH]s1)c1ccccc1,2.73,3.37
C#Cn1c2ccc(cc2[nH]s1)OCCOC,3.29,3.49
CC(=O)n1c2cc(ccc2[nH]s1)OCCOCCOC,2.84,3.62
CN[N]Oc1ccc(cc1[O])OCCOCCOC,2.92,3.36
C=Cn1c2ccc(cc2[nH]s1)OCCOCCOC,2.88,3.2
COCCOCCOn1c2ccc(cc2[nH]s1)C(Cl)(Cl)Cl,2.71,3.96
COCCOCCOCCOc1cccc2c1[nH]sn2C#N,3.08,3.64
C=Cn1c2c(cccc2OCCOC)[nH]s1,2.56,3.4
COCCOCCOc1cccc2c1[nH]sn2C#N,3.34,3.41
C#Cc1ccc2c(c1)[nH]sn2C(C)(C)C,2.54,3.18
COCCOc1cccc2c1[nH]sn2C#N,3.3,3.73
COCCOc1c(ccc2c1[nH]s[nH]2)C(Cl)(Cl)Cl,2.9,3.67
COCCOCCOCCOc1cccc2c1[nH]sn2OC,2.55,3.74
CN(C)c1c/c(=c/2\ccn(C)cc2C(Cl)(Cl)Cl)/ccn1C,3.31,2.08
COCCOCCOCCOc1cc2c(cc1C(Cl)(Cl)Cl)[nH]s[nH]2,2.96,3.53
COCCOCCOc1ccc2c(c1)[nH]sn2C(Cl)(Cl)Cl,2.61,3.76
CC(=O)n1c2cc(ccc2[nH]s1)OCCOC,2.85,3.62
COCCOCCOCCOc1cccc2c1[nH]sn2C(=O)O,2.59,3.57
CC(=O)n1c2cc(ccc2[nH]s1)N(C)C,2.81,3.34
CCc1ccc2c(c1N(C)C)[nH]s[nH]2,2.5,3.17
COCCOc1ccc2c(c1)[nH]sn2C(=O)O,3.05,3.66
C=Cn1c2cc(ccc2[nH]s1)OCCOCCOC,2.81,3.32
CCc1ccc2c(c1)n(C(=O)C)s[nH]2,2.78,3.68
CC(C)(C)c1cc2c(cc1C(C)(C)C)[nH]s[nH]2,2.51,3.24
C#Cn1c2cccc(c2[nH]s1)OCCOCCOC,2.89,3.11
c1ccc(cc1)n1c2cccc(c2[nH]s1)C(Br)(Br)Br,2.92,3.34
COCCOc1ccc2c(c1)n(N(=O)=O)s[nH]2,3.49,3.91
c1ccc(cc1)c1ccc2c(c1)n(C(=O)O)s[nH]2,2.98,3.7
c1ccc(cc1)c1cc2c(cc1C(Cl)(Cl)Cl)[nH]s[nH]2,3.1,3.54
COCCOc1cccc2c1[nH]sn2N(=O)=O,3.18,3.83
c1ccc(cc1)c1ccc2c(c1)n(C(F)(F)F)s[nH]2,2.85,3.8
COCCOCCOCCOn1c2c(cccc2[nH]s1)C(=O)O,2.68,3.81
COCCOCCOc1c(ccc2c1[nH]s[nH]2)C(Cl)(Cl)Cl,2.86,3.67
COCCOc1cc(cc2c1[nH]s[nH]2)C(Cl)(Cl)Cl,2.91,3.33
COCCOCCOCCOc1ccc2c(c1)[nH]sn2C(F)(F)F,2.69,3.47
C#Cc1cc2c(cc1C(C)(C)C)[nH]s[nH]2,2.59,3.31
CC(C)(C)c1ccc2c(c1)[nH]s[nH]2,2.51,3.24
CC(C)(C)c1ccc2c(c1)[nH]sn2C(F)(F)F,2.81,3.77
COCCOCCOCCOc1ccc2c(c1)n(C(Cl)(Cl)Cl)s[nH]2,2.69,3.81
COCCOCCOc1cc2c(cc1C(Cl)(Cl)Cl)[nH]s[nH]2,2.95,3.54
COCCOCCOc1cc(cc2c1[nH]s[nH]2)C(Br)(Br)Br,3.17,3.26
CC(C)(C)c1ccc2c(c1)[nH]sn2C(=O)O,2.94,3.67
CCN1Oc2cccc(c2O1)NC,2.86,3.81
COCCOCCOc1cc(cc2c1[nH]s[nH]2)C(Cl)(Cl)Cl,2.73,3.27
c1ccc(cc1)c1cc2c(cc1C(F)(F)F)[nH]s[nH]2,2.64,3.45
c1ccc(cc1)c1c(ccc2c1[nH]s[nH]2)C(F)(F)F,2.6,3.44
CC(C)(C)c1cccc2c1[nH]sn2C(F)(F)F,2.65,3.8
COCCOc1ccc2c(c1)[nH]sn2C(F)(F)F,2.74,3.77
COCCOc1ccc2c(c1)n(C(=O)O)s[nH]2,3.01,3.62
C/C(=N/c1ccc2c(c1)n(C(Br)(Br)Br)s[nH]2)/O,2.97,3.73
COCCOCCOc1ccc2c(c1)n(C(F)(F)F)s[nH]2,3.25,3.88
COCCOCCOc1cccc2c1n(C#N)s[nH]2,3.09,3.83
c1ccc(cc1)c1ccc2c(c1)n(N)s[nH]2,2.64,3.36
c1ccc(cc1)c1cccc2c1n(C(=O)O)s[nH]2,2.54,3.77
COCCOCCOn1c2cc(ccc2[nH]s1)F,2.61,3.94
CN[N]Oc1cc(ccc1[O])C#N,2.86,3.93
CN[N]Oc1cccc(C#N)c1[O],2.89,3.87
CN[N]Oc1cccc(c1[O])F,2.91,3.45
CN(C)Cn1ccc(=c2ccn(C)c(c2)C(Cl)(Cl)Cl)cc1,3.48,2.22
C/C(=N/c1cn(C)cc/c/1=c\1/ccn(C)c(c1)C(Cl)(Cl)Cl)/O,3.43,2.13
CNc1c/c(=c\2/ccn(C)cc2C(Cl)(Cl)Cl)/ccn1C,3.48,1.96
CN[N]Oc1cc(ccc1[O])C(=O)O,2.82,3.87
CN[N]Oc1c(cccc1[O])C(=O)O,2.73,3.66
C/C(=N/c1cc(=c2ccn(C)cc2)c(cn1C)C(Cl)(Cl)Cl)/O,3.32,2.06
CN(C)c1cc(=c2ccn(C)cc2)ccn1CC(Cl)(Cl)Cl,2.52,2.04
CN(C)c1cc(C(Br)(Br)Br)sc1,3.27,3.79
CC(=O)n1c2ccc(cc2[nH]s1)C#N,2.95,3.95
Cn1cc/c(=c/2\ccn(C)c(c2)Cl)/cc1C(Cl)(Cl)Cl,3.43,2.29
C=Cn1c2cc(ccc2[nH]s1)OC,2.73,3.29
Cn1cc/c(=c/2\ccn(C)c(c2)C(Cl)(Cl)Cl)/c(c1)Cl,3.48,2.28
c1ccc2c(c1)[nH]sn2C(F)(F)F,2.82,3.83
C#Cn1c2c(cccc2[nH]s1)NC,2.68,3.49
c1cc2c(c(c1)O)[nH]sn2C(Br)(Br)Br,2.86,3.82
CN1C=C/C(=c\2/ccn(C)cc2OC)/[C]([CH]1)C(Br)(Br)Br,3.44,2.08
c1cc2c(cc1C(Cl)(Cl)Cl)n(C(Br)(Br)Br)s[nH]2,2.84,3.93
C#Cc1cn(C)cc/c/1=c\1/ccn(C)c(c1)C(Cl)(Cl)Cl,3.42,2.27
CC(=O)c1ccc2c(c1C(Cl)(Cl)Cl)[nH]s[nH]2,3.14,3.59
CC(=O)c1cc2c(cc1C(Cl)(Cl)Cl)[nH]s[nH]2,3.16,3.6
C#Cn1c2c(cccc2OC)[nH]s1,2.76,3.36
C#Cn1c2ccccc2n(N)s1,2.53,3.64
c1ccc2c(c1)[nH]sn2C(Br)(Br)Br,2.86,3.83
CN1C=C[C]([C]2C=CN(C)C=C2F)C(=C1)C(Cl)(Cl)Cl,3.34,2.23
C#Cn1c2cc(ccc2[nH]s1)N(C)C,3.13,3.27
c1cc2c(c(c1C(Br)(Br)Br)Cl)[nH]s[nH]2,2.76,3.63
C#Cn1c2c(cccc2N(C)C)[nH]s1,2.6,3.53
C#Cc1cccc2c1[nH]sn2C(=O)O,2.51,3.79
c1c(cc2c(c1F)[nH]s[nH]2)C(Br)(Br)Br,2.84,3.66
C#Cn1c2cccc(c2[nH]s1)Cl,2.77,3.7
C#Cc1c(ccc2c1[nH]s[nH]2)C(Cl)(Cl)Cl,2.74,3.56
Cc1cccc2c1[nH]sn2C(F)(F)F,2.55,3.96
CCc1cccc2c1[nH]sn2C(Br)(Br)Br,2.95,3.87
C#Cc1cn(C)c(cc1=c1ccn(C)cc1)C(Cl)(Cl)Cl,3.47,2.31
CN(C)Cn1ccc(=c2ccn(C)cc2)c(c1)C(Cl)(Cl)Cl,3.3,2.19
c1cc2c(c(c1C(Br)(Br)Br)F)[nH]s[nH]2,2.77,3.68
C#Cc1cccc2c1[nH]sn2C(Br)(Br)Br,2.87,3.87
c1c(cc2c(c1F)[nH]s[nH]2)C(Cl)(Cl)Cl,3.08,3.66
COc1c(ccc2c1[nH]s[nH]2)C(Br)(Br)Br,3.11,3.66
CNc1c/c(=c/2\ccn(C)c(c2)C(Cl)(Cl)Cl)/ccn1C,3.39,2.02
c1cc2c(cc1N)[nH]sn2C#N,3.23,3.58
c1cc2c(cc1N)[nH]sn2C(=O)O,2.92,3.51
CN(C)Cn1ccc(=c2ccn(C)cc2C(Cl)(Cl)Cl)cc1,3.27,2.19
C=Cc1ccc2c(c1)[nH]sn2C(F)(F)F,3.16,3.98
Cc1c(ccc2c1[nH]s[nH]2)Cl,2.56,3.36
c1c(c(cc2c1[nH]s[nH]2)C(F)(F)F)C(F)(F)F,2.79,3.61
c1c(c(cc2c1[nH]s[nH]2)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.78,3.6
c1c(c(cc2c1[nH]s[nH]2)C(F)(F)F)C(Cl)(Cl)Cl,3.22,3.68
Cc1ccc2c(c1O)[nH]s[nH]2,2.52,3.34
c1cc2c(c(c1C(F)(F)F)O)[nH]s[nH]2,2.58,3.64
c1c(C#N)c(cc2c1[nH]s[nH]2)Cl,2.51,3.65
c1c(c(cc2c1[nH]s[nH]2)N(=O)=O)Cl,2.99,3.67
c1c(c(cc2c1[nH]s[nH]2)N(=O)=O)F,3.0,3.7
CN(C)c1c/c(=c/2\ccn(C)c(c2)C(Cl)(Cl)Cl)/ccn1C,3.47,2.09
C/C(=N/c1c(=c2ccn(C)cc2)ccn(C)c1Cl)/O,2.92,1.92
Cc1ccc2c(c1)[nH]sn2C(Cl)(Cl)Cl,2.67,3.88
c1cc2c(cc1F)[nH]sn2C(=O)O,3.0,3.81
COc1ccc2c(c1)[nH]sn2C(Cl)(Cl)Cl,2.66,3.9
c1cc2c(cc1C(Br)(Br)Br)[nH]s[nH]2,2.88,3.44
CNc1ccc2c(c1O)[nH]s[nH]2,2.51,3.16
c1c(cc2c(c1C(Br)(Br)Br)[nH]s[nH]2)F,3.15,3.6
c1ccc(cc1)c1cc2c(cc1O)[nH]s[nH]2,2.57,3.26
C=Cc1ccc2c(c1)[nH]sn2C(Br)(Br)Br,3.12,3.88
CCc1cc2c(cc1C(F)(F)F)[nH]s[nH]2,2.61,3.44
c1c(cc(c2c1[nH]s[nH]2)O)N,2.6,3.1
C=Cn1c2cc(ccc2[nH]s1)Cl,2.78,3.46
COc1cc2c(cc1C(=O)O)[nH]s[nH]2,2.7,3.3
COc1cc(c2c(c1)[nH]s[nH]2)C(Br)(Br)Br,3.23,3.39
COc1ccc2c(c1)[nH]sn2C(Br)(Br)Br,2.86,3.79
c1c(cc2c(c1C(Br)(Br)Br)[nH]s[nH]2)Cl,3.14,3.61
c1c(cc2c(c1C(Cl)(Cl)Cl)[nH]s[nH]2)C(Br)(Br)Br,2.81,3.64
C#Cc1cc(cc2c1[nH]s[nH]2)C(=O)O,2.82,3.54
c1c(c(cc2c1[nH]s[nH]2)C(Br)(Br)Br)C(=O)O,3.46,3.62
COc1cc2c(cc1C(Br)(Br)Br)[nH]s[nH]2,3.13,3.48
C#Cc1ccc2c(c1)n(C(Br)(Br)Br)s[nH]2,2.87,3.84
C#Cn1c2c(cccc2[nH]s1)Cl,2.77,3.65
Cc1cc2c(cc1N)[nH]s[nH]2,2.5,3.09
c1cc(c2c(c1)n(C(Br)(Br)Br)s[nH]2)C(Cl)(Cl)Cl,2.87,3.96
C#Cc1c(ccc2c1[nH]s[nH]2)N,2.65,3.2
C/C(=N/c1cn(C)cc/c/1=c\1/ccn(C)cc1C(Cl)(Cl)Cl)/O,3.46,1.9
c1cc2c(c(c1F)O)[nH]s[nH]2,2.5,3.52
CC(=O)c1cc2c(cc1OC)[nH]s[nH]2,2.72,3.19
Cn1c2cc(ccc2[nH]s1)C(Br)(Br)Br,3.26,3.23
C=Cn1c2ccc(C)cc2[nH]s1,2.71,3.3
C#Cn1c2cc(ccc2[nH]s1)N,3.16,3.36
c1cc2c(cc1C(Br)(Br)Br)[nH]sn2C(=O)O,2.87,3.87
C#Cc1ccc2c(c1)n(C(=O)C)s[nH]2,2.87,3.78
c1cc2c(cc1N)n(C(Br)(Br)Br)s[nH]2,2.85,3.57
COn1c2c(cccc2[nH]s1)C(Br)(Br)Br,3.17,3.92
Cc1cc(cc2c1[nH]s[nH]2)C(Br)(Br)Br,3.23,3.5
c1ccc(cc1)c1cc2c(cc1F)[nH]s[nH]2,2.61,3.38
CC(=O)n1c2cc(ccc2[nH]s1)C#N,2.94,3.92
c1cc(c2c(c1)n(C(=O)O)s[nH]2)F,2.55,3.88
CN(C)c1ccc2c(c1)[nH]sn2C(=O)O,2.9,3.43
C#Cc1ccc2c(c1)[nH]sn2N,2.69,3.44
c1cc2c(c(c1Cl)O)[nH]s[nH]2,2.53,3.52
Cc1c(ccc2c1[nH]s[nH]2)C#N,2.64,3.43
CC(=O)c1ccc(c2c1[nH]s[nH]2)C(Br)(Br)Br,3.22,3.45
Cc1c(ccc2c1[nH]s[nH]2)F,2.55,3.35
c1cc2c(c(c1C(Br)(Br)Br)C(=O)O)[nH]s[nH]2,3.43,3.56
c1cc2c(c(c1)O)[nH]sn2C#N,3.2,3.95
c1cc(c2c(c1F)[nH]s[nH]2)F,2.51,3.59
C=Cn1c2ccc(cc2[nH]s1)C(=O)O,2.81,3.56
C#Cn1c2c(cccc2[nH]s1)C(Br)(Br)Br,3.29,3.75
c1ccc(cc1)n1c2cccc(C#N)c2[nH]s1,2.74,3.41
c1cc2c(c(c1C(Cl)(Cl)Cl)F)[nH]s[nH]2,2.69,3.57
C#Cc1c(ccc2c1[nH]s[nH]2)C(Br)(Br)Br,3.17,3.56
C#Cc1ccc2c(c1O)[nH]s[nH]2,2.66,3.39
CCc1ccc2c(c1)[nH]sn2C(=O)O,2.93,3.69
c1cc2c(c(c1C(Cl)(Cl)Cl)Cl)[nH]s[nH]2,2.65,3.64
COc1cccc2c1[nH]sn2C(Br)(Br)Br,2.86,3.77
c1c(c(cc2c1[nH]s[nH]2)Cl)C(Cl)(Cl)Cl,2.75,3.54
c1cc(c2c(c1C(Cl)(Cl)Cl)[nH]s[nH]2)N(=O)=O,3.4,3.66
C#Cn1c2cccc(c2[nH]s1)N(=O)=O,3.01,3.69
C#Cn1c2ccc(cc2[nH]s1)N,2.69,3.38
C=Cn1c2ccccc2n(N(=O)=O)s1,3.19,3.97
C#Cn1c2ccccc2n(C#C)s1,2.82,3.58
c1cc2c(c(c1C(=O)O)Cl)[nH]s[nH]2,2.73,3.51
C=Cc1ccc2c(c1)n(C(Br)(Br)Br)s[nH]2,2.87,3.77
c1cc(c2c(c1)[nH]sn2N)C(Br)(Br)Br,3.2,3.61
C/C(=N/c1ccc2c(c1)[nH]sn2C(F)(F)F)/O,2.63,3.9
C=Cn1c2c(cccc2[nH]s1)C(Br)(Br)Br,3.05,3.62
c1cc(c(c2c1[nH]s[nH]2)C(Cl)(Cl)Cl)N(=O)=O,3.36,3.73
CNc1ccc2c(c1)n(C(F)(F)F)s[nH]2,2.69,3.59
COc1cccc2c1n(C(=O)O)s[nH]2,2.6,3.8
c1c(cc2c(c1C(F)(F)F)[nH]s[nH]2)C(Br)(Br)Br,3.31,3.69
C/C(=N/c1cccc2c1n(C#N)s[nH]2)/O,2.94,3.75
c1c(c(cc2c1[nH]s[nH]2)C(Cl)(Cl)Cl)C(=O)O,3.16,3.63
CCc1cc2c(cc1C(=O)O)[nH]s[nH]2,2.66,3.44
CNn1c2ccc(cc2[nH]s1)C(Br)(Br)Br,2.83,3.6
c1cc(c2c(c1C(=O)O)[nH]s[nH]2)C(Br)(Br)Br,3.23,3.46
c1cc(c2c(c1)[nH]sn2N)Cl,2.6,3.51
Cc1ccc2c(c1C(Br)(Br)Br)[nH]s[nH]2,3.47,3.47
C#Cc1ccc2c(c1)[nH]sn2C(Br)(Br)Br,2.85,3.89
c1cc2c(c(c1)O)n(C(=O)O)s[nH]2,2.58,3.78
c1cc2c(c(c1C(Br)(Br)Br)O)[nH]s[nH]2,3.17,3.54
CC(=O)c1cccc2c1n(C(=O)O)s[nH]2,2.63,3.8
c1cc2c(cc1C(Br)(Br)Br)[nH]sn2C(F)(F)F,2.83,3.94
c1c(C#N)c2c(cc1C(F)(F)F)[nH]s[nH]2,2.93,3.72
CCc1cccc2c1n(C#C)s[nH]2,2.62,3.5
c1cc2c(cc1C(Cl)(Cl)Cl)n(C(=O)O)s[nH]2,3.05,3.87
c1cc(C#N)c2c(c1)[nH]sn2C(=O)O,2.82,3.94
