SMILES,Affinity,Ionization
C1CC[C@H](S[C@H]1NC)NC,-0.71,3.96
C1C(CCSC1)(N(C)C)C,-0.96,3.96
CN(C)c1ccsc1N(C)C,-0.57,3.06
C1CC[C@H](S[C@H]1N(C)C)N(C)C,-0.96,3.91
c1cc2c(cn1)NC[C@@]12CC=NC=C1NC,0.15,3.67
[C@@H]1(C[C@H](CSC1)C)N(C)C,-0.84,3.81
c12N(c3c(Sc1ccc(c2)Cl)cccc3)C=C,0.17,3.67
c1(c2cc(cs2)C)c(ccs1)C,0.46,3.97
C1[C@H]([C@H](CSC1)NC)NC,-0.72,3.64
C1C[C@H]([C@H](SC1)C)N(C)C,-0.84,3.7
C(=C)n1c(ccc1)c1cccs1,0.34,3.91
C1CC[C@H](S[C@H]1C)N(C)C,-0.89,3.97
Oc1cc2c(cc1O)NCC2,-0.4,3.31
C(=C\C)/c1cc2c(cc1)OCO2,0.05,3.97
c1cc2c(cn1)N(C[C@]12CC=NC=C1C)C,0.46,3.89
C1CCC(SC1)(N(C)C)N(C)C,-0.91,3.56
Nc1ccc(cc1)c1cccs1,0.23,3.65
c1(c(c2ccccc2)nc([nH]1)c1ccccc1)c1ccccc1,0.47,3.96
c1(c(n2c(c1)cccc2)C)c1ccccc1,0.11,3.59
C1CC[C@@](SC1)(N(C)C)C,-0.81,3.94
C1CCC(SC1)(NC)NC,-0.99,3.98
Oc1c2c(c(cc1C)O)cccc2,0.32,3.78
C1[C@H](C[C@H](SC1)N(C)C)N(C)C,-0.89,3.73
Oc1c2c(c(c(c1CC=C(C)C)O)O)cccc2,0.28,3.65
C(=C)n1c(ccc1)c1ccco1,0.21,3.8
C(C)n1c2c(c3c1cccc3)cc(cc2)C(c1ccc[nH]1)c1ccc[nH]1,0.16,3.92
OC1CSCCCSC1,-0.44,3.77
C(CCC)n1c(=O)n(cc1)C,-0.85,3.98
N(CC(F)(F)F)(C)c1ccc(cc1)c1ccc(cc1)N(CC(F)(F)F)C,-0.02,3.49
Oc1c2c(ccc1N)cccc2,0.2,3.58
CC1(C)C(C)(C)N(C(N1O)c1ccc(cc1)C#C)O,0.43,3.94
c12c(Sc3c(N1)cccc3)cccc2,-0.15,3.5
Nc1c2c(c(N)ccc2)ccc1,0.06,3.46
C(CCN(C)C)N1c2c(Sc3c1cccc3)cccc2,-0.12,3.5
C(C)(C)(C)c1c(O)c(C(C)(C)C)cc(c1)OC,-0.64,3.93
N(C)(C)c1c2c(ccc1)cccc2,0.25,3.65
[C]1(SC2=C(S1)SCS2)C1=[S]C=CS1,0.46,3.26
c1ccc(cc1)Cn1ccc(=c2ccn(cc2)Cc2ccccc2)cc1,-0.33,1.91
N(CCCS([O])([O])O)(CC)c1cc(OC)ccc1,-0.22,3.78
C(=C\SC)/c1ccc(cc1)OC,0.35,3.73
N(C(C)C)(C(C)C)/N=N/N(C(C)C)C(C)C,-1.1,2.98
Cc1cc(ccc1N)c1cc(C)c(cc1)N,-0.3,3.35
Cc1c2c3c4c(cc(cc4CC2)C)CCc3c(c1C)C,-0.12,3.96
N(CC(C)C)(CC(C)C)CC(C)C,-1.18,3.92
[Si](N(CC)CC)(C)(C)c1ccc(cc1)OC,-0.68,3.92
N([C]CCCC)(CCCCC)CCCCC,-0.4,3.23
C(Cn1cccc1)c1cc2=c3n(CCCn2cc1)ccc(c3)C,0.18,1.65
CC(C)(C)c1cc(c(cc1OC)C(C)(C)C)OC,-0.57,3.44
C(=N\Nc1ccccc1)(/NNc1ccccc1)\c1ccccc1,0.41,3.35
N(C)(C)c1c2c(c(cc1)c1c3c(c(cc1)N(C)C)cccc3)cccc2,0.35,3.56
c12c3c4c(ccc3[nH]c2ccc2c1cccc2)[C@@H]1[C@@H]2[C@H]4[C@H]12,0.37,3.77
N(N(C(C)C)C)(C(C)C)C(C)C,-0.94,2.94
C1(CN2N(C1)[C@H]1CC[C@@H]2CC1)(CC)CC,-0.98,2.38
N1(B(N(C=C1)C(C)(C)C)C)C(C)(C)C,-0.78,3.36
C1(c2ccc(cc2)N(C)C)CCC(=C(C)C)CC1,-0.82,3.59
N(N(CCCC)C)(CCCC)C,-0.98,3.23
C(CN(/N=N/N(CC(C)(C)C)C)C)(C)(C)C,-0.05,3.29
C(N(N(CC(C)(C)C)C)C)C(C)(C)C,-1.03,2.55
N([N][N]N(CCCC)C)(CCCC)C,-0.13,3.21
N1([C@H]2CC[C@@H](O1)CC2)[C@@H](C(C)(C)C)O,-0.85,3.48
C12(C3(C(=C4C5(C6(C74CC7)CC6)CC5)C41CC4)CC3)CC2,-1.01,3.82
N1(N(C2CC2)[C@@H]2CC[C@H]1C=C2)C1CC1,-0.95,3.14
C1(=COc2c(O1)cccc2)c1ccccc1,0.39,3.86
c1(c(c2n(c1)cccc2)C)c1ccccc1,0.1,3.57
c12c(cccc1N)cccc2N,-0.06,3.5
c1(N2CCCC2)c(cccc1)C,-0.77,3.59
[C@H]([C@@H](O)c1ccc(cc1)N(C)C)(O)c1ccc(cc1)N(C)C,-0.61,3.63
C1(=C2SCCCS2)SCCCS1,0.41,3.7
P(c1ccccc1)(c1ccccc1)(c1ccccc1)[N]c1ccccc1,0.44,3.59
Nc1cc2c(cc1)Nc1c(S2)cc(cc1)N,-0.32,2.95
c1(CN([N][N]N(Cc2ccccc2)C)C)ccccc1,-0.33,3.4
CNC1=CS/C(=C/2\SC=C(O)S2)/S1,0.36,3.04
CN(C)C1=C(N)S[C](C2=[S]C=CS2)S1,0.28,3.07
CCC1=C(N)S/C(=C/2\SC=CS2)/S1,0.34,3.07
C=CC1=CS/C(=C\2/SC=C(/N=C(/C)\O)S2)/S1,0.28,3.14
CN(C)C1=C(OC)S[C](C2=[S]C=CS2)S1,0.3,3.07
C1(c2c(N(c3c1cccc3)C)cccc2)(c1ccccc1)c1ccccc1,-0.23,3.83
CCC1=CS/C(=C\2/SC=C(CC)S2)/S1,0.23,3.12
CNC1=C(c2ccccc2)S/C(=C/2\SC=CS2)/S1,0.46,3.01
P(c1ccccc1)(c1ccccc1)(c1ccccc1)[CH]c1ccccc1,0.35,2.8
CC1=CSC(=[S]1)C1=[S]C=CS1,0.26,3.16
COC1=C(OC)S[C](C2=[S]C=CS2)S1,0.4,3.22
CC(C)(C)C1=C(N(C)C)S[C](C2=[S]C=CS2)S1,0.17,3.08
CC1=C(OC)S[C](C2=[S]C=CS2)S1,0.32,3.18
[C]([C](N(C)C)N(C)C)(N(C)C)N(C)C,-1.06,1.95
CC1=CSC(=[S]1)[C]1SC=C(Cl)S1,0.48,3.29
C1=C(N)S/C(=C/2\SC=C(O)S2)/S1,0.45,3.12
C(N1[Si]N(CC1)C(C)(C)C)(C)(C)C,0.17,3.96
CC1=C(C(C)(C)C)S[C](C2=[S]C=CS2)S1,0.24,3.08
CNC1=C(N)S[C](C2=[S]C=CS2)S1,0.3,3.02
CC1=CSC(=[S]1)C1=[S]C(=CS1)C,0.25,3.13
COC1=C(N)S[C](C2=[S]C=CS2)S1,0.41,3.09
c1(c(n(c2c1cccc2)C)c1ccccc1)Cc1ccccc1,0.15,3.9
CN(C)C1=C(N(C)C)S[C](C2=[S]C=CS2)S1,0.19,2.92
CNC1=C(N(C)C)S[C](C2=[S]C=CS2)S1,0.2,2.97
COCCOCCOC1=CS/C(=C/2\SC=C(N)S2)/S1,0.4,3.1
COC1=CS/C(=C/2\SC=C(OC)S2)/S1,0.34,3.21
CC1=CS/C(=C\2/SC=C(NC)S2)/S1,0.26,3.0
CN(C)c1cc(OCCOC)sc1,-0.72,3.45
C/C(=N/C1=CS/C(=C\2/SC=C(c3ccccc3)S2)/S1)/O,0.48,3.11
CC(C)(C)c1cc(NC)sc1,-0.7,3.46
COCCOCCOc1cc(O)sc1,-0.4,3.93
c1c(c(cc2c1[nH]s[nH]2)N)N,-0.34,3.13
CC1=C(N(C)C)[S]=C(C2=[S]C=CS2)S1,0.2,3.1
C/C(=N/c1cscc1NC)/O,0.06,3.58
CNC1=C(NC)S[C](C2=[S]C=CS2)S1,0.24,2.94
CN(C)c1cc(OC)sc1,-0.74,3.42
C/C(=N/c1ccsc1O)/O,-0.11,3.89
CNc1ccc(c2ccccc2)s1,0.31,3.33
CNc1c(ccs1)OCCOC,-0.55,3.28
COCCOc1c(ccs1)N,-0.55,3.54
CN(C)C1=CS/C(=C/2\SC=C(N)S2)/S1,0.29,3.0
COCCOCCOCCOc1cc(O)sc1,-0.39,3.98
C/C(=N/C1=CSC(=[S]1)[C]1SC=C(C(F)(F)F)S1)/O,0.41,3.31
C/C(=N/c1cc(cs1)N)/O,0.23,3.63
CN(C)c1cc(c2ccccc2)sc1,0.42,3.55
C/C(=N/c1ccc(OCCOCCOCCOC)s1)/O,0.22,3.68
C/C(=N/c1ccc(N(C)C)s1)/O,0.07,3.15
C/C(=N/C1=C(C(C)(C)C)S/C(=C/2\SC=CS2)/S1)/O,0.34,3.01
CC(=O)[C]1C(=c2ccn(C)cc2)C=CN(C)[C]1OCCOCCOC,0.31,2.1
C/C(=N/c1cc(cs1)NC)/O,0.23,3.44
Cc1cn(C)ccc1=c1ccn(C)cc1,-0.31,1.78
COCCOC1=C(O)S[C](C2=[S]C=CS2)S1,0.43,3.21
C=Cc1cc(N(C)C)sc1,0.2,3.44
CN(C)c1ccsc1OC,-0.2,3.22
C(N1[C@@H](C(C)(C)C)CN([Si]1)C(C)(C)C)(C)(C)C,0.17,3.86
C/C(=N/C1=CS/C(=C\2/SC=C(O)S2)/S1)/O,0.38,3.1
C/C(=N/C1=C(OC)S[C](C2=[S]C=CS2)S1)/O,0.35,3.13
COCCOCCOc1ccsc1O,-0.73,3.93
COc1ccc(c2ccccc2)s1,0.43,3.84
CCc1ccc(N(C)C)s1,-0.53,3.31
Cn1ccc(=c2ccn(COCCOCCOC)c(c2)c2ccccc2)cc1,0.2,2.04
C/C(=N/c1cc(cs1)OC)/O,0.29,3.95
CN(C)c1cc(cs1)C(F)(F)F,0.09,3.8
CNc1cscc1OCCOC,-0.86,3.62
COC1=CS[C](C2=[S]C(=CS2)N)S1,0.34,3.14
CCc1cc(cs1)N(C)C,-0.57,3.49
COCCOc1cc(cs1)N,-0.69,3.62
CC(C)(C)c1cscc1NC,-0.77,3.67
CC(=O)c1ccsc1NC,0.43,3.94
C/C(=N/c1cc(cs1)OCCOC)/O,0.28,3.96
CC1=C(/N=C(/C)\O)S[C](C2=[S]C=CS2)S1,0.29,3.06
COCCOCCOc1ccsc1OC,-0.38,3.83
CC(C)(C)c1ccsc1OC,-0.23,3.99
CNc1cc(=c2ccn(C)cc2)ccn1COCCOCCOC,-0.42,1.77
c1ccc(cc1)c1ccc(N)s1,0.32,3.49
C=CC1=C(N)S[C](C2=[S]C=CS2)S1,0.43,3.18
CNc1cc(OCCOC)sc1,-0.7,3.55
CCc1cc(N(C)C)sc1,-0.72,3.4
C/C(=N/C1=CS/C(=C\2/SC=C(F)S2)/S1)/O,0.41,3.22
CC(C)(C)C1=CS/C(=C/2\SC=C(O)S2)/S1,0.38,3.14
Cn1ccc(=c2c(cn(C)cc2N)N)cc1,-0.16,1.72
COCCOCCOc1c(ccs1)N,-0.56,3.43
COCCOCCOCCOc1ccsc1OC,-0.35,3.88
COCCOc1ccsc1N,-0.52,3.47
COCCOc1cc(O)sc1,-0.36,3.95
COCCOC1=C(OCCOC)S[C](C2=[S]C=CS2)S1,0.4,3.22
C/C(=N/c1cc(NC)sc1)/O,0.15,3.44
CNC1=CS/C(=C/2\SC=C(N(C)C)S2)/S1,0.21,2.95
CN(C)C1=CS/C(=C/2\SC=C(N(C)C)S2)/S1,0.22,2.95
C#Cc1cscc1N(C)C,0.31,3.8
COCCOc1ccc(c2ccccc2)s1,0.44,3.83
CN(C)c1cc(cs1)Cl,-0.21,3.66
c1ccc(cc1)C1=C(N)S/C(=C\2/SC=CS2)/S1,0.49,3.12
COCCOc1cscc1N,-0.56,3.77
O(Cc1ccccc1)c1ccc(cc1)C1=CS[C](S1)C1=[S]C=CS1,0.41,3.18
C(CCCCCC)n1c2c(n(c1=N)CCOC)cccc2.Cl,-0.58,3.83
C12(N3C[C@H]4CN1C[C@@H](C3)C4)CCCCC2,-0.95,3.56
[Si](n1ccc(=c2ccn(cc2)[Si](C)(C)C)cc1)(C)(C)C,-0.79,1.89
C1(=[S]C2=C(S1)CCCC2)C1=[S]C2=C(S1)CCCC2,0.25,3.04
N(C(CC)CC)(C(C)C)C(C)C,-0.93,3.41
c1(c(n(c2c1cccc2)C)c1ccccc1)Sc1ccccc1,0.38,3.83
c1(c2c(cc(c1)OC)cccn2)N[C@@H](CCCN)C,0.49,3.6
N(C(C)C)([N][N]N(C(C)C)C)C,-0.66,3.24
N1([C@@H]2CCC[C@H]1CCC2)C(C)(C)C,-0.9,3.42
C1(c2c(Nc3c1cccc3)cccc2)(C)C,-0.5,3.64
c1(N2[Si]N(C=C2)c2c(cccc2C)C)c(cccc1C)C,0.27,3.81
c1(N2CCCC2)ccc(cc1)Cl,-0.51,3.72
N1([N][N]N2CCCCC2)CCCCC1,0.13,3.32
N([N][N]N(CC)CC)(CC)CC,-0.58,3.16
c12c(cc(c(c1)OC)CCc1ccc(CC2)cc1)OC,-0.33,3.6
[C@@H]1(C[C@H](CSC1)N(C)C)N(C)C,-0.77,3.83
c12c([nH]cc1SCC)cccc2,-0.25,3.84
c12c3c(c(cc1cccc2)N)cccc3,0.24,3.73
N(CCCCC)(CCCCC)CCCCC,-0.95,3.84
c1(n(c2c(c1)cccc2)C)c1ccccc1,0.25,3.96
P(N(C)C)(N(C)C)N(C)C,-1.02,3.45
N(N(CC)CC)(CCCC)CCCC,-0.91,3.22
[Si]1(CSC[Si](CSC1)(C)C)(C)C,-0.68,3.5
N1(C2CCCCC2)CCCCC1,-0.86,3.64
C1(N(C(CCC1)(C)C)C)(C)C,-0.95,3.41
c12c(c(c3c(c1OC)[C@H]1CC[C@@H]3CC1)OC)[C@@H]1C[C@H]2CC1,-0.91,3.87
c12c(c(c[nH]2)C(C)(C)C)[nH]cc1C(C)(C)C,-0.91,3.43
c12c(c3c(n1C[C@@H]1OC1)cccc3)cc(cc2)/C=N/N(c1ccccc1)C,0.46,3.53
C1(c2c(Nc3c1cccc3)cccc2)(c1ccccc1)c1ccccc1,-0.14,3.85
[C]1(c2c(C=Cc3c1cccc3)cccc2)[C](N(C)C)N(C)C,0.46,2.74
[C@]12(C(=CC=C(O1)C)C(CCC2)(C)C)C,-0.31,3.67
C(N1[Si]N(C=C1)C(C)(C)C)(C)(C)C,0.02,3.55
c1(c(c(c2n1cccc2)C)c1ccccc1)Sc1ccccc1,0.14,3.64
N1(c2c(Sc3c1cccc3)cccc2)C[C@@H](N(C)C)C,-0.24,3.58
CCC1=CS/C(=C\2/SC=C(NC)S2)/S1,0.24,2.99
CCC1=CS/C(=C\2/SC=C(N)S2)/S1,0.32,3.08
CC1=C(NC)S/C(=C/2\SC=CS2)/S1,0.25,2.98
c1(c(c(n2c1cccc2)C)c1ccccc1)Sc1ccccc1,0.24,3.61
COC1=C(O)S[C](C2=[S]C=CS2)S1,0.44,3.22
c12c3N4CCCN(c1cccc2ccc3)CCC4,0.3,3.01
CCC1=CS/C(=C/2\SC=C(C(C)(C)C)S2)/S1,0.2,3.11
B1(N(C(C)(C)C)C=CN1C(C)(C)C)SC,-0.64,3.52
CCC1=C(OC)S[C](C2=[S]C=CS2)S1,0.31,3.16
CCC1=CS/C(=C\2/SC=C(N(C)C)S2)/S1,0.23,3.0
C1=C(N)S[C](C2=[S]C(=CS2)N)S1,0.37,3.07
CCC1=CS[C](C2=[S]C(=CS2)C)S1,0.24,3.12
CCC1=C(C)S/C(=C/2\SC=CS2)/S1,0.26,3.12
C/C(=N/C1=CSC(=[S]1)[C]1SC=C(Cl)S1)/O,0.4,3.22
C=CC1=CS/C(=C\2/SC=C(C=C)S2)/S1,0.43,3.28
C/C(=N/c1cc(cs1)OCCOCCOC)/O,0.33,3.93
CCC1=C(N(C)C)S[C](C2=[S]C=CS2)S1,0.19,3.12
CC(C)(C)C1=CS/C(=C/2\SC=C(N)S2)/S1,0.31,3.07
CC(C)(C)C1=CS/C(=C\2/SC=C(C(C)(C)C)S2)/S1,0.17,3.09
C1=C[S]=C([C]2SC(=C(N)S2)N)S1,0.43,2.99
CC1=CS/C(=C/2\SC=C(N)S2)/S1,0.32,3.08
C=CC1=C(OCCOC)S[C](C2=[S]C=CS2)S1,0.49,3.27
C/C(=N/C1=CS/C(=C/2\SC=C(OCCOC)S2)/S1)/O,0.35,3.13
CC1=CS/C(=C\2/SC=C(N(C)C)S2)/S1,0.25,3.0
C/C(=N/C1=C(OCCOCCOC)S[C](C2=[S]C=CS2)S1)/O,0.32,3.16
Cc1ccc(OCCOC)s1,-0.19,3.98
CC1=C(N)S/C(=C/2\SC=CS2)/S1,0.33,3.07
CCC1=CS/C(=C/2\SC=C(O)S2)/S1,0.38,3.15
CC1=C(C)S[C](C2=[S]C=CS2)S1,0.27,3.13
CC(C)(C)C1=CS/C(=C\2/SC=C(N(C)C)S2)/S1,0.2,2.99
CC(C)(C)C1=C(NC)S/C(=C/2\SC=CS2)/S1,0.22,2.94
C1=C(F)S/C(=C\2/SC=C(N)S2)/S1,0.49,3.23
COCCOC1=C(N)S[C](C2=[S]C=CS2)S1,0.35,3.06
CC1=CS/C(=C\2/SC=C(/N=C(/C)\O)S2)/S1,0.37,3.07
C/C(=N/C1=CSC(=[S]1)[C]1SC=C(N)S1)/O,0.37,3.03
CCC1=C(NC)S/C(=C/2\SC=CS2)/S1,0.24,2.98
CCC1=C(CC)S[C](C2=[S]C=CS2)S1,0.25,3.11
C/C(=N/c1cc(cs1)N(C)C)/O,0.2,3.43
C/C(=N/C1=CS/C(=C/2\SC=C(OCCOCCOC)S2)/S1)/O,0.35,3.16
CC(C)(C)C1=CS/C(=C/2\SC=C(C(F)(F)F)S2)/S1,0.48,3.37
CNC1=CS/C(=C/2\SC=C(NC)S2)/S1,0.2,2.96
CC1=CS/C(=C/2\SC=C(O)S2)/S1,0.39,3.16
CC(C)(C)C1=CS/C(=C\2/SC=C(NC)S2)/S1,0.19,2.98
CC1=C(c2ccccc2)S[C](C2=[S]C=CS2)S1,0.49,3.16
CC1=CSC(=[S]1)[C]1SC=C(C(C)(C)C)S1,0.21,3.11
C/C(=N/C1=CS/C(=C/2\SC=C(C(C)(C)C)S2)/S1)/O,0.35,3.05
CC(C)(C)C1=C(N)S/C(=C/2\SC=CS2)/S1,0.33,3.03
CCC1=C(C(C)(C)C)S/C(=C\2/SC=CS2)/S1,0.23,3.08
CN(C)C1=CS/C(=C\2/SC=CS2)/S1,0.24,3.03
C/C(=N/C1=CS/C(=C\2/SC=C(/N=C(/C)\O)S2)/S1)/O,0.35,3.02
C=CC1=C(NC)S/C(=C/2\SC=CS2)/S1,0.43,3.04
C/C(=N/C1=C(OCCOC)S[C](C2=[S]C=CS2)S1)/O,0.34,3.11
C/C(=N/C1=CSC(=[S]1)C1=[S]C=CS1)/O,0.37,3.1
C/C(=N/c1cc(OCCOC)sc1)/O,0.06,3.98
CNc1cc(c2ccccc2)sc1,0.42,3.65
C=Cc1cc(cs1)N(C)C,0.42,3.53
C/C(=N/c1ccsc1N)/O,-0.16,3.4
c12c(c(c3c(c1CN)oc1c(o3)cc3c(c1)CCC3)CN)oc1c(o2)cc2c(c1)CCC2,-0.31,3.64
C/C(=N/c1ccsc1N(C)C)/O,-0.05,3.23
C/C(=N/c1ccsc1NC)/O,-0.2,3.22
CC(C)(C)c1ccc(N)s1,-0.56,3.53
CNc1c(ccs1)N(C)C,-0.65,3.03
CC(C)(C)c1ccsc1N(C)C,-0.53,3.72
C/C(=N/c1c(ccs1)N)/O,0.06,3.44
C/C(=N/c1c(ccs1)O)/O,0.32,3.91
CN(C)c1cscc1OC,-0.66,3.5
CCn1ccc(=c2ccn(C)cc2)c(C#N)c1,0.3,2.19
CCC1=CS[C](C2=[S]C=CS2)S1,0.24,3.16
COCCOc1ccc(N)s1,-0.49,3.34
CNc1cc(cs1)C(F)(F)F,0.04,3.88
C/C(=N/C1=C(N(C)C)S/C(=C/2\SC=CS2)/S1)/O,0.3,2.92
COCCOCCOCCOC1=C(O)S[C](C2=[S]C=CS2)S1,0.44,3.23
c12c(c(c3c(c1C)oc1c(o3)cc3c(c1)CCC3)C)oc1c(o2)cc2c(c1)CCC2,-0.49,3.56
c1ccc(cc1)c1cc(N)sc1,0.14,3.7
CC(C)(C)c1ccc(OC)s1,-0.2,3.96
COCCOCCOc1cc(OC)sc1,-0.1,3.9
C/C(=N/c1ccsc1OCCOC)/O,0.2,3.93
CC(C)(C)c1cc(cs1)N(C)C,-0.71,3.47
COCCOCCOCCOc1cc(N)sc1,-0.55,3.53
C=Cc1ccsc1N(C)C,0.14,3.54
CNC1=CN(C=C[C]1[C]1C=CN(C)C=C1)COCCOCCOC,-0.31,1.91
COCCOCCOc1ccc(OC)s1,-0.07,3.7
c1ccc(cc1)c1cscc1N,0.11,3.89
COCCOCCOc1ccc(c2ccccc2)s1,0.43,3.85
CC(C)(C)Cn1ccc(=c2ccn(C)cc2)cc1OCCOCCOC,-0.43,1.77
CC(C)(C)c1cscc1N,-0.72,3.81
CN(C)c1cc(cs1)OC,-0.74,3.32
CN(C)c1ccc(OC)s1,-0.63,3.11
CNc1ccc(OCCOC)s1,-0.36,3.18
c1ccc(cc1)c1ccsc1N,0.03,3.66
CC(C)(C)c1ccsc1N,-0.34,3.56
CCc1ccsc1N(C)C,-0.42,3.5
CN(C)c1ccsc1c1ccccc1,0.35,3.56
COCCOc1ccsc1OCCOC,-0.11,3.87
COCCOCCOc1c(ccs1)O,-0.42,3.99
CNc1ccsc1OCCOC,-0.51,3.36
CN(C)c1cc(cs1)OCCOC,-0.7,3.31
CNc1c(ccs1)C(=O)O,0.31,3.99
COCCOc1ccc(OCCOC)s1,-0.04,3.71
Cn1ccc(=c2ccn(C)cc2C(=O)O)cc1,0.4,2.15
CC(C)(C)c1ccsc1NC,-0.32,3.4
