SMILES,Affinity,Ionization
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C(=O)O)C(=O)O,2.82,6.19
c1cc2c(cc1C#N)C(=O)c1c(C2=O)cc(cc1)C#N,2.64,6.33
c1c(c2c(c(c1)N(=O)=O)nccn2)N(=O)=O,2.79,6.21
c1cc2c(cc1N(=O)=O)C(=O)c1c(C2=O)cc(cc1)N(=O)=O,2.86,6.57
c1cc2c(cc1C(=O)O)C(=O)c1c(C2=O)cc(cc1)C(=O)O,2.51,6.25
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C(=O)O)C(=O)O,2.54,6.23
N(=O)(=O)c1cc(C)c(cc1)N(=O)=O,2.68,6.38
C1(=C(C(=O)C(=C(C1=O)F)F)F)F,3.39,6.64
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)C(=O)O)C(=O)O,2.51,6.13
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C#N)C#N,2.65,6.34
C(=O)(C(Cl)(Cl)Cl)OCC,2.75,6.87
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C#N)C#N,2.63,6.33
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)C#N)C#N,2.72,6.22
c1cc2c(c(c1)C#N)C(=O)c1c(C2=O)c(ccc1)C#N,2.62,6.35
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1c1ccccc1)C,3.46,6.27
c1(C(=O)C#N)ccc(cc1)C(=O)C#N,2.84,6.55
C1(=CC(=O)C(=CC1=O)Cl)Cl,3.13,6.36
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C#N)C#N,2.62,6.17
c1cc2c(cc1C(=O)O)C(=O)c1c(C2=O)c(ccc1)C(=O)O,2.79,6.1
c12c(C(=O)C(=C(C1=O)C#N)C#N)cccc2,3.49,6.36
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C(=O)O)C(=O)O,2.69,6.16
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C#N)C#N,2.62,6.25
C(C(=O)O)(Cl)(Cl)Cl,2.83,7.06
c1(c(c2c(cc1)nccn2)N(=O)=O)N(=O)=O,2.7,6.15
C1(=C(C(=O)C=C(C1=O)Cl)Cl)Cl,3.24,6.19
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C(=O)O)C(=O)O,2.73,6.12
c1(c(ccs1)N(=O)=O)N(=O)=O,2.9,6.18
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C(=O)O)C(=O)O,2.76,6.1
c1cc2c(cc1C#N)C(=O)c1c(C2=O)c(ccc1)C#N,2.64,6.34
N(=O)(=O)c1c(O)c(N(=O)=O)cc(c1)N(=O)=O,2.86,6.46
c1c(c2c(cc1)ncc(n2)N(=O)=O)N(=O)=O,2.82,6.2
c1cc2c(c(c1)C(=O)O)C(=O)c1c(C2=O)c(ccc1)C(=O)O,2.94,6.26
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1C#N)C#N,2.61,6.19
C(C(F)(F)F)(S(=O)(=O)F)(F)F,3.06,8.04
ClC1=C(Cl)C(=O)C(=C(C1=O)Cl)Cl,3.34,6.12
N(=O)(=O)c1cc(N(=O)=O)ccc1O,2.51,6.01
O=C1c2c3c4c(C(=O)OC(=O)c4cc2)ccc3C(=O)O1,2.89,6.01
P(=O)(C(Cl)(Cl)Cl)(OCC)OCC,2.53,6.45
C(#N)c1c(N(=O)=O)cccc1C#N,2.65,6.7
c1cc(ccc1N(=O)=O)N(=O)=O,2.68,6.95
O=C1c2c(C(=O)c3c1cccc3)ccc(c2)C(=O)Cl,2.53,6.1
N(=O)(=O)c1c(N(=O)=O)cccc1,2.57,6.55
C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,2.76,7.25
C1(=C(C(=O)C(=C(C1=O)Cl)C)Cl)Cl,3.13,6.02
C1(=CC(=O)C=CC1=O)C(=O)OC,2.99,6.32
C1(=C/C(=N\Cl)/C=C(C1=O)Cl)Cl,3.0,6.03
c1c(Cl)ncc(n1)N(=O)=O,2.54,6.59
c1csc(c1C#N)N(=O)=O,2.64,6.27
c1csc(C#N)c1N(=O)=O,2.52,6.05
C12=C(C=C([CH]C2=C(c2c1c(cc(c2)N(=O)=O)N(=O)=O)[C](C#N)C#N)N(=O)=O)N(=O)=O,3.47,6.46
C(c1nnc(nn1)C(F)(F)F)(F)(F)F,3.01,6.21
c1(S(=O)(=O)[N]c2ccc(cc2)[N]S(=O)(=O)c2ccccc2)ccccc1,3.23,6.0
c1(oc(cc1)C(=O)C)N(=O)=O,2.53,6.11
c1c(Cl)nc(cn1)N(=O)=O,2.62,6.53
c1c(C(Cl)(Cl)Cl)ncc(Cl)n1,2.84,6.2
c1cnc(c(C(Cl)(Cl)Cl)n1)Cl,2.72,6.21
c1cnc(c(n1)N(=O)=O)N(=O)=O,2.91,6.92
c1(cc2c3c4c1c(=O)n(c(=O)c4cc(c3c(=O)n(c2=O)C)C#N)C)C#N,3.08,6.08
[N]1[S@@]([O])(O[Zn]O[S@@]1([O])C(F)(F)F)C(F)(F)F.CCOCC,2.72,8.07
C1C[C@H]([C@H](C1)F)C(Cl)(Cl)Cl,2.53,7.04
C1C[C@H]([C@H](C1)N(=O)=O)C(Cl)(Cl)Cl,2.6,6.77
C1CCC(C1)C(Cl)(Cl)Cl,2.52,6.71
c1c(C(Br)(Br)Br)ncc(C(Cl)(Cl)Cl)n1,2.99,6.05
c1c(C(Br)(Br)Br)nc(cn1)C(Cl)(Cl)Cl,2.96,6.18
C1CC[C@H]([C@H](C1)C#N)C(Cl)(Cl)Cl,2.75,6.81
c1c(C(=O)O)ncc(C(Cl)(Cl)Cl)n1,2.86,6.18
c1cnc(c(C(Cl)(Cl)Cl)n1)C(F)(F)F,2.89,6.28
C(#N)c1cncc(n1)N(=O)=O,2.71,6.75
C(#N)c1cncc(C(Br)(Br)Br)n1,2.95,6.22
C(#N)c1cnc(cn1)N(=O)=O,2.88,6.83
c1c(C(=O)O)ncc(n1)N(=O)=O,2.79,6.53
c1c(C(=O)O)nc(cn1)N(=O)=O,2.58,6.47
C(#N)c1cncc(C(Cl)(Cl)Cl)n1,2.86,6.44
c1c(C(Cl)(Cl)Cl)nc(cn1)F,2.87,6.31
c1c(C(Cl)(Cl)Cl)ncc(F)n1,2.83,6.34
c1cnc(c(C(Cl)(Cl)Cl)n1)N(=O)=O,2.5,6.54
c1c(C(Br)(Br)Br)ncc(n1)N(=O)=O,3.11,6.19
c1c(C(F)(F)F)ncc(n1)N(=O)=O,2.77,6.73
c1c(C(Cl)(Cl)Cl)nc(cn1)N(=O)=O,2.61,6.57
c1cnc(c(C(F)(F)F)n1)N(=O)=O,2.6,6.72
c1c(C(Br)(Br)Br)nc(cn1)N(=O)=O,2.59,6.43
c1cnc(c(C(Cl)(Cl)Cl)n1)F,2.79,6.37
c1c(C(Cl)(Cl)Cl)ncc(n1)N(=O)=O,2.89,6.61
c1c(C(F)(F)F)nc(cn1)N(=O)=O,2.67,6.68
c1cnc(cn1)C(Cl)(Cl)Cl,2.8,6.36
c1cnc(c(C(=O)O)n1)N(=O)=O,2.6,6.44
c1c(C(Cl)(Cl)Cl)ncc(C(F)(F)F)n1,2.87,6.38
c1c(C(Br)(Br)Br)ncc(C(F)(F)F)n1,3.0,6.08
c1cnc(c(C#N)n1)N(=O)=O,2.82,6.83
c1c(C(Cl)(Cl)Cl)nc(cn1)C(F)(F)F,2.85,6.36
c1cnc(c(C(=O)O)n1)C(Cl)(Cl)Cl,2.81,6.1
c1cnc(c(C#N)n1)C(Cl)(Cl)Cl,2.86,6.44
c1c(C(Br)(Br)Br)nc(cn1)C(F)(F)F,2.96,6.19
c1c(C(=O)O)ncc(C(Br)(Br)Br)n1,3.01,6.0
C(#N)c1cnc(cn1)C(Br)(Br)Br,3.05,6.12
C(#N)c1cnc(cn1)C(Cl)(Cl)Cl,2.91,6.45
CC(=O)c1cnc(cn1)N(=O)=O,2.76,6.11
c1c(C(Br)(Br)Br)ncc(C(Br)(Br)Br)n1,2.98,6.08
c1c(C(Cl)(Cl)Cl)nc(cn1)C(Cl)(Cl)Cl,2.83,6.25
c1c(C(Cl)(Cl)Cl)ncc(C(Cl)(Cl)Cl)n1,2.85,6.26
c1cnc(c(C(Cl)(Cl)Cl)n1)C(Cl)(Cl)Cl,2.8,6.15
c1c(C(Br)(Br)Br)ncc(Cl)n1,2.96,6.04
c1c(nc(cn1)N(=O)=O)N(=O)=O,2.75,6.85
CC(=O)c1c(nccn1)N(=O)=O,2.54,6.15
c1c(ncc(n1)N(=O)=O)N(=O)=O,3.17,7.01
c1c(C(Cl)(Cl)Cl)nc(cn1)Cl,2.84,6.18
c1c(C(Br)(Br)Br)nc(cn1)Cl,2.94,6.06
c1c(C(Br)(Br)Br)nc(cn1)C(Br)(Br)Br,2.92,6.1
CC(=O)c1cncc(n1)N(=O)=O,2.55,6.09
