SMILES,Affinity,Ionization
[C@H](CSSC[C@@H](C(=O)O)N)(C(=O)O)N,1.59,4.83
N(=N\c1ccccc1)/c1c2c(ccc1O)cccc2,1.79,4.33
c1(ccc(cc1)N(=O)=O)CN(C)C,2.02,4.21
N([N]c1ccc(cc1)C)([O])c1ccc(cc1)OC,1.91,4.06
c1(c(Sc2ccc(cc2)C)cccc1)N(=O)=O,2.03,4.41
C(=N\Nc1ccccc1)(/[N][N]c1ccccc1)\c1ccc(cc1)N(=O)=O,2.03,4.19
O=C1c2c(C(=O)c3c1cccc3)c(O)cc(c2O)O,2.29,4.69
S(c1cc2c(cc1)cccc2)c1ccc(cc1)N(=O)=O,2.07,4.48
C(c1ccccc1)(c1ccccc1)Sc1ccccc1,1.74,4.5
C(=NNc1ccccc1)(C(=O)C)C(=O)C,1.66,4.68
NC1=C[C]2N(c3c(N=C2C=C1C)cc(c(c3)N)C)c1ccccc1.[Cl],2.15,4.2
C\1(=C/c2c(cccc2)Cl)/C(=O)OC(=N1)C,1.88,4.92
C(C#N)(C#N)[C@H]1c2c(c(OC)ccc2)OC(=C1C#N)N,1.91,4.68
c1(C=C(C#N)C#N)ccc(cc1)N(C)C,1.53,4.21
c1(c(C(=O)O)cccc1)[N][N]/C(=N\Nc1ccccc1)/C(=O)C,2.19,4.47
c1(N2CCCCC2)ccc(cc1)/C=C(/C(=O)OC)\C#N,1.52,4.02
c12c3c4=c5c(=c3ccc2=c2c(=c1cc4)cccc2)cccc5,1.59,4.29
c1(c(c2c(n1C)cccc2)N(=O)=O)c1ccccc1,1.55,4.73
c1(c(cc(c(c1)O)Cl)O)Cl,1.54,4.59
c1(c(nc(nc1C)N)C)[N][N]c1ccccc1,1.53,4.17
C1(=CC(=O)C=CC1=O)N(C)C,2.46,4.54
c12c(c(ccc1cccc2)C)N(=O)=O,1.84,4.92
C1(=[S]c2c(C1=O)cccc2)C1=[S]c2c(C1=O)cccc2,2.49,4.61
C1(=N/C(=C/c2ccc(cc2)F)/C(=O)O1)c1ccccc1,1.83,4.6
c12c(c(=O)[nH]c(=O)n2)nc2c(n1C)cc(c(c2)C)C,2.19,4.92
C1(=S)C(C(=O)C1(C)C)(C)C,1.59,4.94
c12c(c(=O)n(c(=O)n1C)C)[nH]c(n2)[N][N]c1ccc(cc1)OC,2.05,4.4
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)NC,2.01,4.35
[C]12N(c3c(N=C1C=C(C=C2)Cl)cccc3)[O],2.09,4.69
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)c1ccccc1,2.14,4.95
c12c(c3c(cc1cccc2)cccc3)C#N,1.55,4.37
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)N,2.05,4.49
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)NC,2.05,4.32
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)N(C)C,1.96,4.22
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)N(C)C,1.97,4.16
c1cc2c(cc1C)C(=O)c1c(C2=O)cc(cc1)N(C)C,1.92,4.2
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)N,2.04,4.52
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)O)O,2.03,4.91
O=C1c2c3c(c4c1cccc4)cccc3ccc2,1.69,4.61
O=C1c2c(C(=O)C=C1Nc1ccccc1)cccc2,2.27,4.48
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)N)N,1.96,4.08
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1C)C=C,2.07,4.97
C(N(=O)=O)c1c2c(ccc1)cccc2,1.57,4.78
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C=C)C=C,2.18,4.92
C1[C@H]([C@H](CSC1)N(=O)=O)C,1.58,4.81
C1C(CCSC1)(C)N(=O)=O,1.67,4.85
S(=O)(=O)(Nc1cc(C)ccn1)c1ccc(cc1)C,1.63,4.95
[C@H](C(=O)N)(C(=O)c1c(C2=C[C]2)ccnc1)O.O=[C],2.03,4.25
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)NC)C,2.04,4.22
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C)NC,1.9,4.31
C1[C@H]([C@H](CSC1)C)N(=O)=O,1.53,4.72
c1c2c(ccn1)c1ccncc21.[C]=CC,1.8,4.9
C1C[C@](CSC1)(N(=O)=O)C,1.6,4.82
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)N(C)C)C,2.05,4.16
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)NC)C,1.95,4.32
c1cc2c(cc1NC)C(=O)c1c(C2=O)cc(cc1)C,1.97,4.33
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)NC(=O)C)C,2.28,4.95
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)OC)OC,2.13,4.72
c1cc2c(cc1N)C(=O)c1c(C2=O)cc(cc1)C,2.0,4.5
c1(cc2c(cc1)ncc(n2)NC(=O)C)NC(=O)C,1.5,4.84
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1OC)OC,2.06,4.96
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C)N,2.01,4.5
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)N(C)C)C,1.93,4.19
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)NC)NC,1.81,4.11
c1cc2c(cc1N)C(=O)c1c(C2=O)cc(cc1)N,1.87,4.37
C1C[C@H]([C@H](SC1)C)N(=O)=O,1.53,4.81
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C)N(C)C,1.88,4.18
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)C)N(C)C,2.05,4.16
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)C=C)C=C,2.22,4.94
C(CN)c1cc(O)c(cc1)O.Cl,1.95,4.28
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C=C)C,2.06,4.91
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)N)N,1.91,4.32
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1O)O,2.34,4.73
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)N,1.98,4.43
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C)NC,2.05,4.17
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)NC,1.92,4.32
C1CC[C@@](SC1)(C)N(=O)=O,1.7,4.84
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1C)NC,1.86,4.18
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)OC,2.12,4.93
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)NC)C,2.0,4.25
c1cc2c(cc1N(C)C)C(=O)c1c(C2=O)c(ccc1)C,1.89,4.17
c1cc2c(cc1N)C(=O)c1c(C2=O)c(ccc1)C,1.97,4.48
C(CCCC(=O)O)[C@@H]1CCSS1,1.57,4.09
c1cc2c(cc1)C(=O)c1c(C2=O)c(cc(c1)NC)NC,1.85,4.1
c1cc2c(c(c1)NC)C(=O)c1c(C2=O)c(ccc1)NC,1.92,4.18
N(=O)(=O)c1cc2c(cc1)[nH]cc2,1.81,4.66
c1cc2c(c(c1)N)C(=O)c1c(C2=O)c(ccc1)C,1.97,4.45
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)N(C)C,1.94,4.14
c1cc2c(cc1NC)C(=O)c1c(C2=O)c(ccc1)NC,1.82,4.14
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)OC)OC,2.03,4.68
Cn1c2c(c(=S)sc1=S)cccc2,2.03,4.87
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)N(C)C)C,1.94,4.15
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1N)C,1.95,4.35
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)OC)C,1.99,4.94
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1OC)C,2.04,4.93
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)NC,2.02,4.29
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)N)C,1.95,4.43
c1cc2c(cc1)C(=O)c1c(C2=O)c(cc(c1)C)N(C)C,1.94,4.12
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1O)C,2.2,4.99
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)NC)NC,1.79,4.1
c1cc2c(cc1)C(=O)c1c(C2=O)c(cc(c1)C)NC,1.94,4.28
[N]([N]c1ccc(cc1)N(C)C)c1c(C(=O)O)cccc1,1.58,4.01
S(/C(=C(/Sc1ccccc1)\Cl)/Cl)c1ccccc1,1.77,4.34
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)OC)OC,2.08,4.9
c1(SSc2ccncc2)ccncc1,2.15,4.94
S(Sc1cccs1)c1cccs1,2.23,4.52
Cc1c(ssc1=S)c1cnccn1,2.01,4.73
c12c(S(O)([O])[O])cc(c(c1cccc2)O)[N][O],2.35,4.6
C([S@](=O)C=C(Cl)Cl)c1ccccc1,1.68,4.9
c1cc2c(cc1NC)C(=O)c1c(C2=O)c(ccc1)C,1.91,4.29
S=c1c2c([nH]c(=S)s1)cccc2,2.05,4.98
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)N,1.95,4.49
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1NC(=O)C)C,2.43,4.91
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1OC)OC,2.08,4.69
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C)OC,2.09,4.96
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)N(C)C)C,1.87,4.13
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)NC)C,1.94,4.31
C(Sc1ccccc1)(C(=O)OCC)(C(=O)OCC)F,1.73,4.95
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)N)N,1.95,4.02
N(=O)(=O)c1c(NN)ccc(c1)N(=O)=O,2.1,4.47
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C)N,2.01,4.42
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)N)N,1.91,4.45
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)N)C,2.02,4.47
c1cc2c(cc1N)C(=O)c1c(C2=O)c(ccc1)N,1.94,4.31
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)N)N,1.95,4.26
c1cc2c(c(c1)N)C(=O)c1c(C2=O)c(ccc1)N,1.93,4.36
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)N,2.03,4.47
Cl[C@]12[C@H]([C@@]3([C@H]1[C@H]3C[C]Cl)Cl)C=C([C@@H]2Cl)Cl,2.26,4.67
N(=N\c1c(O)cccc1)/c1c(OC)cccc1,1.83,4.33
S(Sc1ccccc1)c1ccccc1,2.0,4.64
[O]n1c2c(n(c3c1cccc3)[O])cccc2,2.17,4.18
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C)N(C)C,1.94,4.03
[CH](n1[c]c(c(c1)NC(=O)C)c1ccncc1NC=O)C,2.13,4.46
c1cc2c(c(c1)C)C(=O)c1c(C2=O)c(ccc1)N(C)C,1.88,4.13
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1C)N(C)C,1.86,4.04
O=[S@]1c2c(Nc3c1cccc3)ccc(c2)N(=O)=O,2.03,4.75
N(/N=C(/C(=O)C)\C#N)c1ccc(cc1)Cl,1.85,4.81
N([N]c1ccccc1)([O])c1ccccc1,1.85,4.46
O(c1c(N(=O)=O)cccc1)c1ccccc1,2.06,4.98
Oc1c2c(ccc1N(=O)=O)cccc2,1.87,4.77
S(SCC(=O)O)CC(=O)O,1.85,4.98
O[C@H]1[C@H](O)CSSC1,1.6,4.74
O=C1/C(=C/2\C(=O)c3c(N2)cccc3)/Nc2c1cccc2,2.16,4.01
N(=O)(=O)c1cc2c(cc1)[nH]c(=S)[nH]2,2.07,4.67
C(=C\N(C)C)(/C(=O)OCC)\Cl,1.64,4.18
S(SCCO)CCO,1.71,4.59
S(Sc1ccc(cc1)C)c1ccc(cc1)C,1.96,4.53
N(=O)c1c(C)c(C)c(c(c1C)C)C,1.8,4.04
O=C1C2=C(O[C@@H](C2)C(=O)OCC)CC(C1)(C)C,1.53,4.97
S(C1(F)c2c(c3c1cccc3)cccc2)c1ccccc1,1.56,4.75
N(C(=S)NN)c1ccc(cc1)N(=O)=O,2.12,4.79
[C@H](CCC=C(C)C)(C)C1=C(O)C(=O)C(=CC1=O)C,2.45,4.83
C(=C\S(=O)(=O)c1ccc(cc1)C)/c1c2c(cc3c1cccc3)cccc2,1.56,4.09
N(C1(C(=O)NC(=O)C(=O)O)CCCCC1)c1ccccc1,1.73,4.22
C(CC(=O)O)SSCCC(=O)O,1.54,4.81
N(=O)(=O)c1cc(CN)ccc1,2.04,4.97
Nc1c2c(c3c(c1)Oc1c([N]3)ccc(c1)N(CC)CC)cccc2.[Cl],2.43,4.03
S(Sc1ccc(cc1)F)c1ccc(cc1)F,2.04,4.72
C(=C\1/C=C(C(C)(C)C)C(=O)C(=C1)C(C)(C)C)\c1ccccc1,1.77,4.46
C(Sc1ccccc1)(C(=O)C)C(=O)C,1.9,4.66
C(=C1c2c(C(=O)c3c1cccc3)cccc2)(c1ccccc1)c1ccccc1,1.92,4.0
[N]([N]c1c(N(=O)=O)cc(cc1)C)c1c2c(ccc1O)cccc2,2.24,4.37
C(C)(C)[C@@H]1N2[C@H]([C@@H](O1)c1ccc(cc1)N(=O)=O)CO[C@H]2C(C)C,2.06,4.61
C1(=C2C(=C[CH]C=C2)C2=C[CH]C=C[C]12)C1=C2C(=C[CH]C=C2)C2=C[CH]C=C[C]12,1.92,4.03
O(C)c1c2c(c(cc1/C=C/C=C(C)C)OC)C(=O)C=CC2=O,2.37,4.2
O(C(=O)C)[C@H]1[C@@H](OC(=O)C)[C@H](OC(=O)C)CO[C@H]1Nc1ccc(cc1)N(=O)=O,1.79,4.83
CC1=C[C](C2=C3C(=CC=C[CH]3)C3=C[CH]C=C[C]23)C=C(C1=O)C,2.33,4.34
O(C)c1c2c(c(cc1[C@@H]([C@H](C=C(C)C)O)O)OC)C(=O)C=CC2=O,2.37,4.67
C(=N\Nc1ccccn1)/c1ccc(cc1)N(=O)=O,2.11,4.36
P(=O)(OC/C=C/c1ccccc1)(OCC)OCC,2.14,4.78
C(Cl)c1cc2c(cc1)OCCOCCOCCOCCO2,2.23,4.22
[S@](O[Na])([O])c1ccc(cc1)SSc1ccc(cc1)S([O])([O])O.O[Na],2.04,4.11
[C@H](CN(=O)=O)(O)c1ccc(cc1)c1cccnc1,1.94,4.94
S(=O)(=O)(c1c(/C=C/C(=O)O)cc(c(c1)O)O)c1ccc(cc1)C,1.59,4.81
N(C(=S)N/N=C(\C)/c1ccccn1)c1ccc(cc1)N(=O)=O,1.94,4.76
C(=O)(OC)C1=C(C)NC(=C([C@@H]1c1c(N(=O)=O)cccc1)C(=O)OC)C,1.79,4.32
N(=N\c1ccc(cc1)O)/c1ccc(cc1)CCCCCC,1.51,4.31
CC1(C)/C(=C/C=C/2\C(=O)C=CC(=C2)N(=O)=O)/N(c2c1cccc2)C,2.0,4.18
S(=O)(=O)(Nc1nc(C)ccc1)c1c(C)cc(cc1C)C,1.69,4.84
c12c(c(C#Cc3ncccc3)ccc1C#Cc1ncccc1)nsn2,2.09,4.51
C(C1=C(C(F)(F)F)S/C(=C\2/SC(=C(S2)C(F)(F)F)C(F)(F)F)/S1)(F)(F)F,1.58,4.0
c1(c2c(c(c3c1cccc3)C#N)cccc2)c1ccccc1,1.56,4.3
S(=O)(=O)(Nc1c(C)cccn1)c1ccc(cc1)C,1.73,4.8
c12c(n(ccn1[O])[O])cccc2,1.78,4.52
C1(CSSSC1)(C)C,1.71,4.6
C12(CSSC1)CSSC2,1.83,4.28
c1([N]S[N]c2ccccc2)ccccc1,2.32,4.06
[C@]12(c3ccccc3)OO[C@](CC1)(CC2)c1ccccc1,2.32,4.88
N1(C(=O)/C(=N\c2ccc(cc2)N)/C(=N1)C)c1ccccc1,2.02,4.22
c1(c2c(c(cc1)c1c3c(ccc1)cccc3)nsn2)c1c2c(ccc1)cccc2,1.55,4.21
c1(N2CCCCC2)c(cc(c(c1)F)C=C(C#N)C#N)F,1.93,4.39
CC(=O)n1c2ccccc2n(C(=O)O)s1,2.31,4.06
CN(C)c1cc(N(=O)=O)sc1,2.12,4.04
CNc1cscc1N(=O)=O,1.94,4.21
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1)c1c(c(cc(c1F)F)F)F)c(=O)n(c3=O)C)cc2c1c(c(cc(c1F)F)F)F)C,2.29,4.87
c1ccc2c3c1c(=O)n1c(c3ccc2)nc2c1cc(c(c2)C)C,1.71,4.37
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4cc1c1c(c(cc(c1C)C)C)C)c(=O)n(c3=O)C)c(c2)c1c(c(cc(c1C)C)C)C)C,2.16,4.61
c1(c(c(c(c(c1F)F)C=C(C#N)C#N)F)F)N1CCCCCC1,2.04,4.58
c1cc2c3c4c1c(=O)n(c(=O)c4cc(c3c1c3c2c(cc2c3c(cc1)c(=O)n(c2=O)C)Oc1ccccc1)Oc1ccccc1)C,2.43,4.22
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c([n]1)c1ccccc1)c(=O)n(c3=O)C)[n]c2c1ccccc1)C,2.38,4.8
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1)c1ccccc1)c(=O)n(c3=O)C)cc2c1ccccc1)C,2.17,4.51
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4cc1c1cc(ccc1C)C)c(=O)n(c3=O)C)c(c2)c1c(ccc(c1)C)C)C,2.16,4.58
CC(=O)n1c2ccccc2n(OC)s1,1.97,4.22
c12c(c(c(c(c1F)C(=O)c1c(c(c3c(c1F)Oc1c(O3)cc3c(c1)CCC3)F)F)F)F)Oc1c(O2)cc2c(c1)CCC2,1.63,4.44
c1ccc2c3c1c(=O)n1c(c3ccc2)nc2c1cc(c(c2)OC)OC,1.71,4.13
c1cc2c3c4c1c(=O)n(c(=O)c4cc1c3c3c4c2ccc2c4c(cc3n1C)c(=O)n(c2=O)C)C,2.33,4.44
CNc1ccc(N(=O)=O)s1,1.71,4.38
COc1cc(cs1)N(=O)=O,1.97,4.8
CNc1cc(cs1)N(=O)=O,1.89,4.06
CC(=O)n1c2ccc(cc2[nH]s1)N(=O)=O,2.08,4.03
COCCOCCOn1c2cccc(c2[nH]s1)N(=O)=O,2.23,4.04
CC(=O)n1c2ccccc2n(O)s1,2.12,4.24
c1cc2c3c4c1c(=O)n(c(=O)c4cc1c3c3c4c2ccc2c4c(cc3c3c1cncc3)c(=O)n(c2=O)C)C,2.47,4.65
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1)c1c(cccc1)C(F)(F)F)c(=O)n(c3=O)C)cc2c1c(cccc1)C(F)(F)F)C,2.19,4.75
c1(=O)n(c(=O)c2ccc3c4c2c1cc1c4c2c4c3ccc3c(=O)n(c(=O)c(c43)cc2cc1)C)C,2.33,4.7
c1(=O)n(c(=O)c2ccc3c4c2c1cc1c4c2c4c3ccc3c(=O)n(c(=O)c(c43)cc2c2c1C(=O)N(C2=O)C)C)C,2.48,4.89
c1ccc(cc1)c1cc(N(=O)=O)sc1,2.19,4.93
c1ccc(cc1)c1cc(cs1)N(=O)=O,1.99,4.82
COCCOn1c2ccccc2n(C(=O)O)s1,2.18,4.2
COCCOCCOc1cc(N(=O)=O)sc1,2.08,4.9
COCCOCCOCCOn1c2cccc(c2[nH]s1)N(=O)=O,1.97,4.03
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4cc1c1ccccc1C)c(=O)n(c3=O)C)c(c2)c1c(cccc1)C)C,2.17,4.6
C1(=C(C(C(C1(F)F)(F)F)(F)F)c1c(c2c(s1)c1c(s2)c(cs1)C)C)c1c2c(sc1C)cccc2,1.6,4.27
c1(c2ccccc2)nnc(nn1)c1ccccc1,2.09,4.79
c1(c(nn(c1)C)[N][N]c1ccc(cc1)N(C)C)N(=O)=O,1.8,4.09
[NH]c1c2c(c(cc1)c1c3c(c(cc1)[NH])cccc3)cccc2.[H].[H],2.32,4.01
c12N(c3c([CH]c1cccc2)cccc3)[O],1.58,4.05
c12c(c(ccc1C#Cc1c3c(ccc1)cccc3)C#Cc1c3c(ccc1)cccc3)nsn2,1.98,4.06
[C@]12(c3ccccc3)OO[C@](CC1)(C=C2)c1ccccc1,2.49,4.08
[C@]12(C(C)C)OO[C@](CC1)(C=C2)C,2.26,4.8
c\1/2=C\C3=N/C(=C\c4[nH]c(/C=C/5\N=C(/C=c(\[nH]1)/cc2)C=C5)cc4)/C=C3,1.59,4.01
c1(c2c(C(=O)O)cccc2)c2c(oc3c1ccc(=O)c3)cc(cc2)O,1.72,4.3
C1(=O)C(CCOCCC(C(=O)C(=O)C1=O)(C)C)(C)C,2.24,4.96
c1cc2c3c4c1c(=O)n1c(c4ccc3c(=O)n3c2nc2c3cc(c(c2)C)C)nc2c1cc(c(c2)C)C,2.46,4.53
COCCOCCOn1c2cc(ccc2[nH]s1)N(=O)=O,1.98,4.12
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4s1)c(=O)n(c3=O)C)s2)C,2.45,4.74
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1)c1c(c(c(c(c1F)F)F)F)F)c(=O)n(c3=O)C)cc2c1c(c(c(c(c1F)F)F)F)F)C,2.31,4.89
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c4c1c1c(cccc1)c1c4cccc1)c(=O)n(c3=O)C)c1c2c2ccccc2c2c1cccc2)C,2.23,4.21
c12n(c(=O)c3ccc4c5c3c2ccc5c2n(c4=O)c3c(n2)cc(c(c3)OC)OC)c2c(n1)cc(c(c2)OC)OC,2.49,4.19
c1c2c3c4c(c1)cccc4c1c4c3c(ccc4ccc1)c1c2C(=O)N(C1=O)C,1.79,4.21
c1cc2c3c4c1c(=O)n(c(=O)c4cc1c3c3c4c2ccc2c4c(cc3s1)c(=O)n(c2=O)C)C,2.46,4.62
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1C)C)c(=O)n(c3=O)C)c(c2C)C)C,2.14,4.52
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1c1ccccc1)c1ccccc1)c(=O)n(c3=O)C)c(c2c1ccccc1)c1ccccc1)C,2.18,4.53
c1cc2c3c4c1c(=O)n(c(=O)c4cc1c3c3c4c2ccc2c4c(cc3c(n1)c1ccccc1)c(=O)n(c2=O)C)C,2.44,4.75
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1)c1cc(ccc1F)F)c(=O)n(c3=O)C)cc2c1cc(ccc1F)F)C,2.25,4.73
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1)c1ccccc1F)c(=O)n(c3=O)C)cc2c1ccccc1F)C,2.2,4.66
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1)C)c(=O)n(c3=O)C)cc2C)C,2.15,4.58
C/C(=N/c1ccsc1N(=O)=O)/O,2.24,4.96
c1cc2c(cc1N(=O)=O)[nH]sn2N(=O)=O,2.3,4.36
c1cc2c3c4c1c(=O)n1c(c4ccc3c3n(c2=O)c2c(n3)cc(c(c2)C)C)nc2c1cc(c(c2)C)C,2.49,4.34
CNc1cc(N(=O)=O)sc1,2.13,4.2
c1c2c3c4c(c1)ccc1c4c4c5c3c(ccc5ccc4c3c1C(=O)OC3=O)c1c2C(=O)N(C1=O)C,2.26,4.79
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4cc1)c(=O)n(c3=O)C)cc2)C,2.17,4.68
c1c2c3c4c5c1c1n(c(=O)c5cc5c4c4c6c3c(cc3c6c(cc4cc5)c4n(c3=O)c3c(n4)cccc3)cc2)c2c(n1)cccc2,2.2,4.52
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4cc1c1c(c(c(c(c1C)C)C)C)C)c(=O)n(c3=O)C)c(c2)c1c(c(c(c(c1C)C)C)C)C)C,2.16,4.58
c1cc2c3c4c1c(=O)n(c(=O)c4cc(c3c1c3c2c(cc2c3c(cc1)c(=O)n(c2=O)C)OC)OC)C,2.36,4.1
C/C(=N/c1ccc(N(=O)=O)s1)/O,2.09,4.87
COCCOc1cc(cs1)N(=O)=O,1.99,4.76
